doid_id	doid_name	bto_id	bto_name	r_scaled
DOID:0050742	nicotine dependence	BTO:0001388	trachea	31.0
DOID:0050742	nicotine dependence	BTO:0001231	trigeminal ganglion	33.0
DOID:0050742	nicotine dependence	BTO:0001424	uterus	26.0
DOID:0050742	nicotine dependence	BTO:0000084	vermiform appendix	21.0
DOID:3908	non-small cell lung carcinoma	BTO:0000776	B-lymphocyte	26.0
DOID:3908	non-small cell lung carcinoma	BTO:0000755	Leydig cell	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000443	adipocyte	23.0
DOID:3908	non-small cell lung carcinoma	BTO:0000045	adrenal cortex	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000047	adrenal gland	35.0
DOID:3908	non-small cell lung carcinoma	BTO:0001042	amygdala	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000089	blood	30.0
DOID:3908	non-small cell lung carcinoma	BTO:0000141	bone marrow	28.0
DOID:3908	non-small cell lung carcinoma	BTO:0000142	brain	29.0
DOID:3908	non-small cell lung carcinoma	BTO:0002320	cardiac muscle fiber	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001539	cardiac myocyte	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000211	caudate nucleus	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000232	cerebellum	21.0
DOID:3908	non-small cell lung carcinoma	BTO:0000269	colon	36.0
DOID:3908	non-small cell lung carcinoma	BTO:0000289	cytotoxic T-lymphocyte	35.0
DOID:3908	non-small cell lung carcinoma	BTO:0002042	dendritic cell	32.0
DOID:3908	non-small cell lung carcinoma	BTO:0001176	endothelial cell	32.0
DOID:3908	non-small cell lung carcinoma	BTO:0004911	erythroid progenitor cell	36.0
DOID:3908	non-small cell lung carcinoma	BTO:0000562	heart	18.0
DOID:3908	non-small cell lung carcinoma	BTO:0002417	helper T-lymphocyte	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000725	hematopoietic stem cell	25.0
DOID:3908	non-small cell lung carcinoma	BTO:0001073	hypophysis	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000614	hypothalamus	20.0
DOID:3908	non-small cell lung carcinoma	BTO:0000671	kidney	26.0
DOID:3908	non-small cell lung carcinoma	BTO:0000759	liver	24.0
DOID:3908	non-small cell lung carcinoma	BTO:0000763	lung	44.0
DOID:3908	non-small cell lung carcinoma	BTO:0000784	lymph node	39.0
DOID:3908	non-small cell lung carcinoma	BTO:0000041	medulla oblongata	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000876	monocyte	24.0
DOID:3908	non-small cell lung carcinoma	BTO:0004730	myeloid progenitor cell	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000914	natural killer cell	32.0
DOID:3908	non-small cell lung carcinoma	BTO:0000293	occipital lobe	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000961	olfactory bulb	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000975	ovary	29.0
DOID:3908	non-small cell lung carcinoma	BTO:0000988	pancreas	29.0
DOID:3908	non-small cell lung carcinoma	BTO:0000991	pancreatic islet	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001067	pineal gland	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001078	placenta	25.0
DOID:3908	non-small cell lung carcinoma	BTO:0001101	pons	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001129	prostate gland	33.0
DOID:3908	non-small cell lung carcinoma	BTO:0001175	retina	22.0
DOID:3908	non-small cell lung carcinoma	BTO:0001203	salivary gland	27.0
DOID:3908	non-small cell lung carcinoma	BTO:0001235	seminiferous tubule	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001103	skeletal muscle	24.0
DOID:3908	non-small cell lung carcinoma	BTO:0001253	skin	24.0
DOID:3908	non-small cell lung carcinoma	BTO:0000651	small intestine	20.0
DOID:3908	non-small cell lung carcinoma	BTO:0001260	smooth muscle	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0000958	spermatogonium	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001279	spinal cord	23.0
DOID:3908	non-small cell lung carcinoma	BTO:0001264	spinal ganglion	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001325	superior cervical ganglion	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001355	temporal lobe	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001363	testis	33.0
DOID:3908	non-small cell lung carcinoma	BTO:0001365	thalamus	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001374	thymus	23.0
DOID:3908	non-small cell lung carcinoma	BTO:0001379	thyroid gland	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001385	tongue	23.0
DOID:3908	non-small cell lung carcinoma	BTO:0001387	tonsil	27.0
DOID:3908	non-small cell lung carcinoma	BTO:0001388	trachea	28.0
DOID:3908	non-small cell lung carcinoma	BTO:0001231	trigeminal ganglion	0.0
DOID:3908	non-small cell lung carcinoma	BTO:0001424	uterus	23.0
DOID:3908	non-small cell lung carcinoma	BTO:0000084	vermiform appendix	0.0
DOID:9970	obesity	BTO:0000776	B-lymphocyte	19.0
DOID:9970	obesity	BTO:0000755	Leydig cell	24.0
DOID:9970	obesity	BTO:0000443	adipocyte	43.0
DOID:9970	obesity	BTO:0000045	adrenal cortex	29.0
DOID:9970	obesity	BTO:0000047	adrenal gland	30.0
DOID:9970	obesity	BTO:0001042	amygdala	27.0
DOID:9970	obesity	BTO:0000089	blood	24.0
DOID:9970	obesity	BTO:0000141	bone marrow	20.0
DOID:9970	obesity	BTO:0000142	brain	26.0
DOID:9970	obesity	BTO:0002320	cardiac muscle fiber	26.0
DOID:9970	obesity	BTO:0001539	cardiac myocyte	26.0
DOID:9970	obesity	BTO:0000211	caudate nucleus	21.0
DOID:9970	obesity	BTO:0000232	cerebellum	21.0
DOID:9970	obesity	BTO:0000269	colon	28.0
DOID:9970	obesity	BTO:0000289	cytotoxic T-lymphocyte	14.0
DOID:9970	obesity	BTO:0002042	dendritic cell	18.0
DOID:9970	obesity	BTO:0001176	endothelial cell	26.0
DOID:9970	obesity	BTO:0004911	erythroid progenitor cell	20.0
DOID:9970	obesity	BTO:0000562	heart	32.0
DOID:9970	obesity	BTO:0002417	helper T-lymphocyte	16.0
DOID:9970	obesity	BTO:0000725	hematopoietic stem cell	18.0
DOID:9970	obesity	BTO:0001073	hypophysis	30.0
DOID:9970	obesity	BTO:0000614	hypothalamus	36.0
DOID:9970	obesity	BTO:0000671	kidney	28.0
DOID:9970	obesity	BTO:0000759	liver	30.0
DOID:9970	obesity	BTO:0000763	lung	25.0
DOID:9970	obesity	BTO:0000784	lymph node	22.0
DOID:9970	obesity	BTO:0000041	medulla oblongata	22.0
DOID:9970	obesity	BTO:0000876	monocyte	29.0
DOID:9970	obesity	BTO:0004730	myeloid progenitor cell	20.0
DOID:9970	obesity	BTO:0000914	natural killer cell	21.0
DOID:9970	obesity	BTO:0000293	occipital lobe	23.0
DOID:9970	obesity	BTO:0000961	olfactory bulb	25.0
DOID:9970	obesity	BTO:0000975	ovary	33.0
DOID:9970	obesity	BTO:0000988	pancreas	30.0
DOID:9970	obesity	BTO:0000991	pancreatic islet	31.0
DOID:9970	obesity	BTO:0001067	pineal gland	24.0
DOID:9970	obesity	BTO:0001078	placenta	25.0
DOID:9970	obesity	BTO:0001101	pons	22.0
DOID:9970	obesity	BTO:0001129	prostate gland	28.0
DOID:9970	obesity	BTO:0001175	retina	20.0
DOID:9970	obesity	BTO:0001203	salivary gland	18.0
DOID:9970	obesity	BTO:0001235	seminiferous tubule	0.0
DOID:9970	obesity	BTO:0001103	skeletal muscle	34.0
DOID:9970	obesity	BTO:0001253	skin	25.0
DOID:9970	obesity	BTO:0000651	small intestine	28.0
DOID:9970	obesity	BTO:0001260	smooth muscle	25.0
DOID:9970	obesity	BTO:0000958	spermatogonium	0.0
DOID:9970	obesity	BTO:0001279	spinal cord	21.0
DOID:9970	obesity	BTO:0001264	spinal ganglion	19.0
DOID:9970	obesity	BTO:0001325	superior cervical ganglion	19.0
DOID:9970	obesity	BTO:0001355	temporal lobe	19.0
DOID:9970	obesity	BTO:0001363	testis	23.0
DOID:9970	obesity	BTO:0001365	thalamus	23.0
DOID:9970	obesity	BTO:0001374	thymus	19.0
DOID:9970	obesity	BTO:0001379	thyroid gland	25.0
DOID:9970	obesity	BTO:0001385	tongue	25.0
DOID:9970	obesity	BTO:0001387	tonsil	27.0
DOID:9970	obesity	BTO:0001388	trachea	20.0
DOID:9970	obesity	BTO:0001231	trigeminal ganglion	0.0
DOID:9970	obesity	BTO:0001424	uterus	25.0
DOID:9970	obesity	BTO:0000084	vermiform appendix	24.0
DOID:1067	open-angle glaucoma	BTO:0000776	B-lymphocyte	11.0
DOID:1067	open-angle glaucoma	BTO:0000755	Leydig cell	13.0
DOID:1067	open-angle glaucoma	BTO:0000443	adipocyte	0.0
DOID:1067	open-angle glaucoma	BTO:0000045	adrenal cortex	21.0
DOID:1067	open-angle glaucoma	BTO:0000047	adrenal gland	22.0
DOID:1067	open-angle glaucoma	BTO:0001042	amygdala	12.0
DOID:1067	open-angle glaucoma	BTO:0000089	blood	0.0
DOID:1067	open-angle glaucoma	BTO:0000141	bone marrow	18.0
DOID:1067	open-angle glaucoma	BTO:0000142	brain	22.0
DOID:1067	open-angle glaucoma	BTO:0002320	cardiac muscle fiber	15.0
DOID:1067	open-angle glaucoma	BTO:0001539	cardiac myocyte	0.0
DOID:1067	open-angle glaucoma	BTO:0000211	caudate nucleus	0.0
DOID:1067	open-angle glaucoma	BTO:0000232	cerebellum	19.0
DOID:1067	open-angle glaucoma	BTO:0000269	colon	15.0
DOID:1067	open-angle glaucoma	BTO:0000289	cytotoxic T-lymphocyte	0.0
DOID:1067	open-angle glaucoma	BTO:0002042	dendritic cell	18.0
DOID:1067	open-angle glaucoma	BTO:0001176	endothelial cell	30.0
DOID:1067	open-angle glaucoma	BTO:0004911	erythroid progenitor cell	0.0
DOID:1067	open-angle glaucoma	BTO:0000562	heart	24.0
DOID:1067	open-angle glaucoma	BTO:0002417	helper T-lymphocyte	0.0
DOID:1067	open-angle glaucoma	BTO:0000725	hematopoietic stem cell	16.0
DOID:1067	open-angle glaucoma	BTO:0001073	hypophysis	22.0
DOID:1067	open-angle glaucoma	BTO:0000614	hypothalamus	16.0
DOID:1067	open-angle glaucoma	BTO:0000671	kidney	21.0
DOID:1067	open-angle glaucoma	BTO:0000759	liver	17.0
DOID:1067	open-angle glaucoma	BTO:0000763	lung	19.0
DOID:1067	open-angle glaucoma	BTO:0000784	lymph node	16.0
DOID:1067	open-angle glaucoma	BTO:0000041	medulla oblongata	0.0
DOID:1067	open-angle glaucoma	BTO:0000876	monocyte	17.0
DOID:1067	open-angle glaucoma	BTO:0004730	myeloid progenitor cell	0.0
DOID:1067	open-angle glaucoma	BTO:0000914	natural killer cell	0.0
DOID:1067	open-angle glaucoma	BTO:0000293	occipital lobe	26.0
DOID:1067	open-angle glaucoma	BTO:0000961	olfactory bulb	0.0
DOID:1067	open-angle glaucoma	BTO:0000975	ovary	14.0
DOID:1067	open-angle glaucoma	BTO:0000988	pancreas	17.0
DOID:1067	open-angle glaucoma	BTO:0000991	pancreatic islet	18.0
DOID:1067	open-angle glaucoma	BTO:0001067	pineal gland	20.0
DOID:1067	open-angle glaucoma	BTO:0001078	placenta	15.0
DOID:1067	open-angle glaucoma	BTO:0001101	pons	16.0
DOID:1067	open-angle glaucoma	BTO:0001129	prostate gland	16.0
DOID:1067	open-angle glaucoma	BTO:0001175	retina	40.0
DOID:1067	open-angle glaucoma	BTO:0001203	salivary gland	16.0
DOID:1067	open-angle glaucoma	BTO:0001235	seminiferous tubule	0.0
DOID:1067	open-angle glaucoma	BTO:0001103	skeletal muscle	19.0
DOID:1067	open-angle glaucoma	BTO:0001253	skin	23.0
DOID:1067	open-angle glaucoma	BTO:0000651	small intestine	13.0
DOID:1067	open-angle glaucoma	BTO:0001260	smooth muscle	24.0
DOID:1067	open-angle glaucoma	BTO:0000958	spermatogonium	0.0
DOID:1067	open-angle glaucoma	BTO:0001279	spinal cord	19.0
DOID:1067	open-angle glaucoma	BTO:0001264	spinal ganglion	0.0
DOID:1067	open-angle glaucoma	BTO:0001325	superior cervical ganglion	24.0
DOID:1067	open-angle glaucoma	BTO:0001355	temporal lobe	19.0
DOID:1067	open-angle glaucoma	BTO:0001363	testis	16.0
DOID:1067	open-angle glaucoma	BTO:0001365	thalamus	19.0
DOID:1067	open-angle glaucoma	BTO:0001374	thymus	16.0
DOID:1067	open-angle glaucoma	BTO:0001379	thyroid gland	18.0
DOID:1067	open-angle glaucoma	BTO:0001385	tongue	19.0
DOID:1067	open-angle glaucoma	BTO:0001387	tonsil	0.0
DOID:1067	open-angle glaucoma	BTO:0001388	trachea	17.0
DOID:1067	open-angle glaucoma	BTO:0001231	trigeminal ganglion	25.0
DOID:1067	open-angle glaucoma	BTO:0001424	uterus	13.0
DOID:1067	open-angle glaucoma	BTO:0000084	vermiform appendix	0.0
DOID:8398	osteoarthritis	BTO:0000776	B-lymphocyte	26.0
DOID:8398	osteoarthritis	BTO:0000755	Leydig cell	22.0
DOID:8398	osteoarthritis	BTO:0000443	adipocyte	26.0
DOID:8398	osteoarthritis	BTO:0000045	adrenal cortex	0.0
DOID:8398	osteoarthritis	BTO:0000047	adrenal gland	21.0
DOID:8398	osteoarthritis	BTO:0001042	amygdala	18.0
DOID:8398	osteoarthritis	BTO:0000089	blood	28.0
DOID:8398	osteoarthritis	BTO:0000141	bone marrow	30.0
DOID:8398	osteoarthritis	BTO:0000142	brain	17.0
DOID:8398	osteoarthritis	BTO:0002320	cardiac muscle fiber	15.0
DOID:8398	osteoarthritis	BTO:0001539	cardiac myocyte	0.0
DOID:8398	osteoarthritis	BTO:0000211	caudate nucleus	0.0
DOID:8398	osteoarthritis	BTO:0000232	cerebellum	10.0
DOID:8398	osteoarthritis	BTO:0000269	colon	22.0
DOID:8398	osteoarthritis	BTO:0000289	cytotoxic T-lymphocyte	19.0
DOID:8398	osteoarthritis	BTO:0002042	dendritic cell	26.0
DOID:8398	osteoarthritis	BTO:0001176	endothelial cell	28.0
DOID:8398	osteoarthritis	BTO:0004911	erythroid progenitor cell	0.0
DOID:8398	osteoarthritis	BTO:0000562	heart	24.0
DOID:8398	osteoarthritis	BTO:0002417	helper T-lymphocyte	23.0
DOID:8398	osteoarthritis	BTO:0000725	hematopoietic stem cell	17.0
DOID:8398	osteoarthritis	BTO:0001073	hypophysis	20.0
DOID:8398	osteoarthritis	BTO:0000614	hypothalamus	17.0
DOID:8398	osteoarthritis	BTO:0000671	kidney	21.0
DOID:8398	osteoarthritis	BTO:0000759	liver	20.0
DOID:8398	osteoarthritis	BTO:0000763	lung	20.0
DOID:8398	osteoarthritis	BTO:0000784	lymph node	17.0
DOID:8398	osteoarthritis	BTO:0000041	medulla oblongata	0.0
DOID:8398	osteoarthritis	BTO:0000876	monocyte	30.0
DOID:8398	osteoarthritis	BTO:0004730	myeloid progenitor cell	25.0
DOID:8398	osteoarthritis	BTO:0000914	natural killer cell	25.0
DOID:8398	osteoarthritis	BTO:0000293	occipital lobe	0.0
DOID:8398	osteoarthritis	BTO:0000961	olfactory bulb	0.0
DOID:8398	osteoarthritis	BTO:0000975	ovary	18.0
DOID:8398	osteoarthritis	BTO:0000988	pancreas	16.0
DOID:8398	osteoarthritis	BTO:0000991	pancreatic islet	0.0
DOID:8398	osteoarthritis	BTO:0001067	pineal gland	21.0
DOID:8398	osteoarthritis	BTO:0001078	placenta	17.0
DOID:8398	osteoarthritis	BTO:0001101	pons	0.0
DOID:8398	osteoarthritis	BTO:0001129	prostate gland	22.0
DOID:8398	osteoarthritis	BTO:0001175	retina	0.0
DOID:8398	osteoarthritis	BTO:0001203	salivary gland	15.0
DOID:8398	osteoarthritis	BTO:0001235	seminiferous tubule	0.0
DOID:8398	osteoarthritis	BTO:0001103	skeletal muscle	21.0
DOID:8398	osteoarthritis	BTO:0001253	skin	26.0
DOID:8398	osteoarthritis	BTO:0000651	small intestine	19.0
DOID:8398	osteoarthritis	BTO:0001260	smooth muscle	22.0
DOID:8398	osteoarthritis	BTO:0000958	spermatogonium	0.0
DOID:8398	osteoarthritis	BTO:0001279	spinal cord	23.0
DOID:8398	osteoarthritis	BTO:0001264	spinal ganglion	0.0
DOID:8398	osteoarthritis	BTO:0001325	superior cervical ganglion	0.0
DOID:8398	osteoarthritis	BTO:0001355	temporal lobe	0.0
DOID:8398	osteoarthritis	BTO:0001363	testis	13.0
DOID:8398	osteoarthritis	BTO:0001365	thalamus	15.0
DOID:8398	osteoarthritis	BTO:0001374	thymus	14.0
DOID:8398	osteoarthritis	BTO:0001379	thyroid gland	13.0
DOID:8398	osteoarthritis	BTO:0001385	tongue	20.0
DOID:8398	osteoarthritis	BTO:0001387	tonsil	16.0
DOID:8398	osteoarthritis	BTO:0001388	trachea	20.0
DOID:8398	osteoarthritis	BTO:0001231	trigeminal ganglion	21.0
DOID:8398	osteoarthritis	BTO:0001424	uterus	17.0
DOID:8398	osteoarthritis	BTO:0000084	vermiform appendix	17.0
DOID:11476	osteoporosis	BTO:0000776	B-lymphocyte	21.0
DOID:11476	osteoporosis	BTO:0000755	Leydig cell	24.0
DOID:11476	osteoporosis	BTO:0000443	adipocyte	32.0
DOID:11476	osteoporosis	BTO:0000045	adrenal cortex	26.0
DOID:11476	osteoporosis	BTO:0000047	adrenal gland	28.0
DOID:11476	osteoporosis	BTO:0001042	amygdala	17.0
DOID:11476	osteoporosis	BTO:0000089	blood	25.0
DOID:11476	osteoporosis	BTO:0000141	bone marrow	32.0
DOID:11476	osteoporosis	BTO:0000142	brain	20.0
DOID:11476	osteoporosis	BTO:0002320	cardiac muscle fiber	17.0
DOID:11476	osteoporosis	BTO:0001539	cardiac myocyte	18.0
DOID:11476	osteoporosis	BTO:0000211	caudate nucleus	0.0
DOID:11476	osteoporosis	BTO:0000232	cerebellum	14.0
DOID:11476	osteoporosis	BTO:0000269	colon	26.0
DOID:11476	osteoporosis	BTO:0000289	cytotoxic T-lymphocyte	13.0
DOID:11476	osteoporosis	BTO:0002042	dendritic cell	24.0
DOID:11476	osteoporosis	BTO:0001176	endothelial cell	21.0
DOID:11476	osteoporosis	BTO:0004911	erythroid progenitor cell	24.0
DOID:11476	osteoporosis	BTO:0000562	heart	27.0
DOID:11476	osteoporosis	BTO:0002417	helper T-lymphocyte	22.0
DOID:11476	osteoporosis	BTO:0000725	hematopoietic stem cell	26.0
DOID:11476	osteoporosis	BTO:0001073	hypophysis	26.0
DOID:11476	osteoporosis	BTO:0000614	hypothalamus	25.0
DOID:11476	osteoporosis	BTO:0000671	kidney	27.0
DOID:11476	osteoporosis	BTO:0000759	liver	25.0
DOID:11476	osteoporosis	BTO:0000763	lung	24.0
DOID:11476	osteoporosis	BTO:0000784	lymph node	20.0
DOID:11476	osteoporosis	BTO:0000041	medulla oblongata	0.0
DOID:11476	osteoporosis	BTO:0000876	monocyte	27.0
DOID:11476	osteoporosis	BTO:0004730	myeloid progenitor cell	29.0
DOID:11476	osteoporosis	BTO:0000914	natural killer cell	16.0
DOID:11476	osteoporosis	BTO:0000293	occipital lobe	20.0
DOID:11476	osteoporosis	BTO:0000961	olfactory bulb	20.0
DOID:11476	osteoporosis	BTO:0000975	ovary	28.0
DOID:11476	osteoporosis	BTO:0000988	pancreas	22.0
DOID:11476	osteoporosis	BTO:0000991	pancreatic islet	15.0
DOID:11476	osteoporosis	BTO:0001067	pineal gland	27.0
DOID:11476	osteoporosis	BTO:0001078	placenta	24.0
DOID:11476	osteoporosis	BTO:0001101	pons	0.0
DOID:11476	osteoporosis	BTO:0001129	prostate gland	32.0
DOID:11476	osteoporosis	BTO:0001175	retina	12.0
DOID:11476	osteoporosis	BTO:0001203	salivary gland	19.0
DOID:11476	osteoporosis	BTO:0001235	seminiferous tubule	22.0
DOID:11476	osteoporosis	BTO:0001103	skeletal muscle	25.0
DOID:11476	osteoporosis	BTO:0001253	skin	27.0
DOID:11476	osteoporosis	BTO:0000651	small intestine	23.0
DOID:11476	osteoporosis	BTO:0001260	smooth muscle	21.0
DOID:11476	osteoporosis	BTO:0000958	spermatogonium	0.0
DOID:11476	osteoporosis	BTO:0001279	spinal cord	28.0
DOID:11476	osteoporosis	BTO:0001264	spinal ganglion	0.0
DOID:11476	osteoporosis	BTO:0001325	superior cervical ganglion	0.0
DOID:11476	osteoporosis	BTO:0001355	temporal lobe	12.0
DOID:11476	osteoporosis	BTO:0001363	testis	20.0
DOID:11476	osteoporosis	BTO:0001365	thalamus	0.0
DOID:11476	osteoporosis	BTO:0001374	thymus	22.0
DOID:11476	osteoporosis	BTO:0001379	thyroid gland	28.0
DOID:11476	osteoporosis	BTO:0001385	tongue	19.0
DOID:11476	osteoporosis	BTO:0001387	tonsil	0.0
DOID:11476	osteoporosis	BTO:0001388	trachea	15.0
DOID:11476	osteoporosis	BTO:0001231	trigeminal ganglion	0.0
DOID:11476	osteoporosis	BTO:0001424	uterus	32.0
DOID:11476	osteoporosis	BTO:0000084	vermiform appendix	16.0
DOID:12185	otosclerosis	BTO:0000776	B-lymphocyte	26.0
DOID:12185	otosclerosis	BTO:0000755	Leydig cell	0.0
DOID:12185	otosclerosis	BTO:0000443	adipocyte	0.0
DOID:12185	otosclerosis	BTO:0000045	adrenal cortex	29.0
DOID:12185	otosclerosis	BTO:0000047	adrenal gland	0.0
DOID:12185	otosclerosis	BTO:0001042	amygdala	0.0
DOID:12185	otosclerosis	BTO:0000089	blood	0.0
DOID:12185	otosclerosis	BTO:0000141	bone marrow	14.0
DOID:12185	otosclerosis	BTO:0000142	brain	19.0
DOID:12185	otosclerosis	BTO:0002320	cardiac muscle fiber	0.0
DOID:12185	otosclerosis	BTO:0001539	cardiac myocyte	0.0
DOID:12185	otosclerosis	BTO:0000211	caudate nucleus	0.0
DOID:12185	otosclerosis	BTO:0000232	cerebellum	20.0
DOID:12185	otosclerosis	BTO:0000269	colon	0.0
DOID:12185	otosclerosis	BTO:0000289	cytotoxic T-lymphocyte	0.0
DOID:12185	otosclerosis	BTO:0002042	dendritic cell	0.0
DOID:12185	otosclerosis	BTO:0001176	endothelial cell	15.0
DOID:12185	otosclerosis	BTO:0004911	erythroid progenitor cell	0.0
DOID:12185	otosclerosis	BTO:0000562	heart	14.0
DOID:12185	otosclerosis	BTO:0002417	helper T-lymphocyte	0.0
DOID:12185	otosclerosis	BTO:0000725	hematopoietic stem cell	0.0
DOID:12185	otosclerosis	BTO:0001073	hypophysis	0.0
DOID:12185	otosclerosis	BTO:0000614	hypothalamus	0.0
DOID:12185	otosclerosis	BTO:0000671	kidney	11.0
DOID:12185	otosclerosis	BTO:0000759	liver	13.0
DOID:12185	otosclerosis	BTO:0000763	lung	9.0
DOID:12185	otosclerosis	BTO:0000784	lymph node	0.0
DOID:12185	otosclerosis	BTO:0000041	medulla oblongata	0.0
DOID:12185	otosclerosis	BTO:0000876	monocyte	17.0
DOID:12185	otosclerosis	BTO:0004730	myeloid progenitor cell	0.0
DOID:12185	otosclerosis	BTO:0000914	natural killer cell	0.0
DOID:12185	otosclerosis	BTO:0000293	occipital lobe	0.0
DOID:12185	otosclerosis	BTO:0000961	olfactory bulb	0.0
DOID:12185	otosclerosis	BTO:0000975	ovary	0.0
DOID:12185	otosclerosis	BTO:0000988	pancreas	0.0
DOID:12185	otosclerosis	BTO:0000991	pancreatic islet	0.0
DOID:12185	otosclerosis	BTO:0001067	pineal gland	0.0
DOID:12185	otosclerosis	BTO:0001078	placenta	0.0
DOID:12185	otosclerosis	BTO:0001101	pons	0.0
DOID:12185	otosclerosis	BTO:0001129	prostate gland	0.0
DOID:12185	otosclerosis	BTO:0001175	retina	0.0
DOID:12185	otosclerosis	BTO:0001203	salivary gland	21.0
DOID:12185	otosclerosis	BTO:0001235	seminiferous tubule	0.0
DOID:12185	otosclerosis	BTO:0001103	skeletal muscle	0.0
DOID:12185	otosclerosis	BTO:0001253	skin	23.0
DOID:12185	otosclerosis	BTO:0000651	small intestine	0.0
DOID:12185	otosclerosis	BTO:0001260	smooth muscle	19.0
DOID:12185	otosclerosis	BTO:0000958	spermatogonium	0.0
DOID:12185	otosclerosis	BTO:0001279	spinal cord	0.0
DOID:12185	otosclerosis	BTO:0001264	spinal ganglion	0.0
DOID:12185	otosclerosis	BTO:0001325	superior cervical ganglion	0.0
DOID:12185	otosclerosis	BTO:0001355	temporal lobe	23.0
DOID:12185	otosclerosis	BTO:0001363	testis	0.0
DOID:12185	otosclerosis	BTO:0001365	thalamus	0.0
DOID:12185	otosclerosis	BTO:0001374	thymus	0.0
DOID:12185	otosclerosis	BTO:0001379	thyroid gland	25.0
DOID:12185	otosclerosis	BTO:0001385	tongue	27.0
DOID:12185	otosclerosis	BTO:0001387	tonsil	0.0
DOID:12185	otosclerosis	BTO:0001388	trachea	0.0
DOID:12185	otosclerosis	BTO:0001231	trigeminal ganglion	0.0
DOID:12185	otosclerosis	BTO:0001424	uterus	19.0
DOID:12185	otosclerosis	BTO:0000084	vermiform appendix	27.0
DOID:4001	ovarian carcinoma	BTO:0000776	B-lymphocyte	24.0
DOID:4001	ovarian carcinoma	BTO:0000755	Leydig cell	32.0
DOID:4001	ovarian carcinoma	BTO:0000443	adipocyte	21.0
DOID:4001	ovarian carcinoma	BTO:0000045	adrenal cortex	22.0
DOID:4001	ovarian carcinoma	BTO:0000047	adrenal gland	25.0
DOID:4001	ovarian carcinoma	BTO:0001042	amygdala	0.0
DOID:4001	ovarian carcinoma	BTO:0000089	blood	31.0
DOID:4001	ovarian carcinoma	BTO:0000141	bone marrow	29.0
DOID:4001	ovarian carcinoma	BTO:0000142	brain	22.0
DOID:4001	ovarian carcinoma	BTO:0002320	cardiac muscle fiber	16.0
DOID:4001	ovarian carcinoma	BTO:0001539	cardiac myocyte	21.0
DOID:4001	ovarian carcinoma	BTO:0000211	caudate nucleus	0.0
DOID:4001	ovarian carcinoma	BTO:0000232	cerebellum	21.0
DOID:4001	ovarian carcinoma	BTO:0000269	colon	35.0
DOID:4001	ovarian carcinoma	BTO:0000289	cytotoxic T-lymphocyte	32.0
DOID:4001	ovarian carcinoma	BTO:0002042	dendritic cell	31.0
DOID:4001	ovarian carcinoma	BTO:0001176	endothelial cell	28.0
DOID:4001	ovarian carcinoma	BTO:0004911	erythroid progenitor cell	0.0
DOID:4001	ovarian carcinoma	BTO:0000562	heart	20.0
DOID:4001	ovarian carcinoma	BTO:0002417	helper T-lymphocyte	26.0
DOID:4001	ovarian carcinoma	BTO:0000725	hematopoietic stem cell	29.0
DOID:4001	ovarian carcinoma	BTO:0001073	hypophysis	20.0
DOID:4001	ovarian carcinoma	BTO:0000614	hypothalamus	18.0
DOID:4001	ovarian carcinoma	BTO:0000671	kidney	25.0
DOID:4001	ovarian carcinoma	BTO:0000759	liver	26.0
DOID:4001	ovarian carcinoma	BTO:0000763	lung	31.0
DOID:4001	ovarian carcinoma	BTO:0000784	lymph node	33.0
DOID:4001	ovarian carcinoma	BTO:0000041	medulla oblongata	0.0
DOID:4001	ovarian carcinoma	BTO:0000876	monocyte	28.0
DOID:4001	ovarian carcinoma	BTO:0004730	myeloid progenitor cell	0.0
DOID:4001	ovarian carcinoma	BTO:0000914	natural killer cell	30.0
DOID:4001	ovarian carcinoma	BTO:0000293	occipital lobe	0.0
DOID:4001	ovarian carcinoma	BTO:0000961	olfactory bulb	0.0
DOID:4001	ovarian carcinoma	BTO:0000975	ovary	42.0
DOID:4001	ovarian carcinoma	BTO:0000988	pancreas	28.0
DOID:4001	ovarian carcinoma	BTO:0000991	pancreatic islet	22.0
DOID:4001	ovarian carcinoma	BTO:0001067	pineal gland	18.0
