disease_code	disease_name	gene_code	gene_symbol	status
DOID:10763	hypertension	HGNC:1402	CACNB2	LC_primary
DOID:10763	hypertension	HGNC:3126	EBF1	LC_primary
DOID:10763	hypertension	HGNC:3657	FES	LC_primary
DOID:10763	hypertension	HGNC:7200	MOV10	LC_primary
DOID:10763	hypertension	HGNC:7377	MSRA	LC_primary
DOID:10763	hypertension	HGNC:20862	SLC39A8	LC_primary
DOID:10763	hypertension	HGNC:8568	FURIN	LC_secondary
DOID:10763	hypertension	HGNC:20860	SLC39A12	LC_secondary
DOID:1459	hypothyroidism	HGNC:3806	FOXE1	HC_primary
DOID:1459	hypothyroidism	HGNC:27780	HCG22	HC_primary
DOID:1459	hypothyroidism	HGNC:29605	SH2B3	HC_primary
DOID:1459	hypothyroidism	HGNC:12659	VAV3	HC_primary
DOID:1459	hypothyroidism	HGNC:10555	ATXN2	HC_secondary
DOID:1459	hypothyroidism	HGNC:1099	BRAP	HC_secondary
DOID:1459	hypothyroidism	HGNC:13927	C6orf15	HC_secondary
DOID:1459	hypothyroidism	HGNC:30967	C9orf156	HC_secondary
DOID:1459	hypothyroidism	HGNC:26611	HECTD4	HC_secondary
DOID:1459	hypothyroidism	HGNC:4932	HLA-B	HC_secondary
DOID:1459	hypothyroidism	HGNC:4933	HLA-C	HC_secondary
DOID:1459	hypothyroidism	HGNC:39755	MUC22	HC_secondary
DOID:1459	hypothyroidism	HGNC:25783	NAA25	HC_secondary
DOID:1459	hypothyroidism	HGNC:8939	PHTF1	HC_secondary
DOID:1459	hypothyroidism	HGNC:9644	PTPN11	HC_secondary
DOID:1459	hypothyroidism	HGNC:9652	PTPN22	HC_secondary
DOID:1459	hypothyroidism	HGNC:25642	RSBN1	HC_secondary
DOID:1459	hypothyroidism	HGNC:44660	C18orf64	LC_primary
DOID:1459	hypothyroidism	HGNC:14343	C1QTNF6	LC_primary
DOID:1459	hypothyroidism	HGNC:10618	CCL2	LC_primary
DOID:1459	hypothyroidism	HGNC:2505	CTLA4	LC_primary
DOID:1459	hypothyroidism	HGNC:4944	HLA-DQB1	LC_primary
DOID:1459	hypothyroidism	HGNC:6091	INSR	LC_primary
DOID:1459	hypothyroidism	HGNC:7428	MTF1	LC_primary
DOID:1459	hypothyroidism	HGNC:8794	PDE8B	LC_primary
DOID:1459	hypothyroidism	HGNC:30953	ZBTB10	LC_primary
DOID:1459	hypothyroidism	HGNC:20750	ZDHHC21	LC_primary
DOID:1459	hypothyroidism	HGNC:21958	ZNF804B	LC_primary
DOID:1459	hypothyroidism	HGNC:99	ASIC2	LC_secondary
DOID:1459	hypothyroidism	HGNC:22402	C7orf62	LC_secondary
DOID:1459	hypothyroidism	HGNC:19002	DCLK2	LC_secondary
DOID:1459	hypothyroidism	HGNC:4942	HLA-DQA1	LC_secondary
DOID:1459	hypothyroidism	HGNC:4943	HLA-DQA2	LC_secondary
DOID:1459	hypothyroidism	HGNC:4948	HLA-DRB1	LC_secondary
DOID:1459	hypothyroidism	HGNC:4953	HLA-DRB5	LC_secondary
DOID:1459	hypothyroidism	HGNC:7785	NFIB	LC_secondary
DOID:1459	hypothyroidism	HGNC:10519	SACS	LC_secondary
DOID:1459	hypothyroidism	HGNC:11915	TNFRSF19	LC_secondary
DOID:0050156	idiopathic pulmonary fibrosis	HGNC:11730	TERT	HC_primary
DOID:10941	intracranial aneurysm	HGNC:14273	BOLL	HC_primary
DOID:10941	intracranial aneurysm	HGNC:103	CNNM2	HC_primary
DOID:10941	intracranial aneurysm	HGNC:3179	EDNRA	HC_primary
DOID:10941	intracranial aneurysm	HGNC:9891	RBBP8	HC_primary
DOID:10941	intracranial aneurysm	HGNC:18122	SOX17	HC_primary
DOID:10941	intracranial aneurysm	HGNC:19164	STARD13	HC_primary
DOID:10941	intracranial aneurysm	HGNC:1787	CDKN2A	HC_secondary
DOID:10941	intracranial aneurysm	HGNC:1788	CDKN2B	HC_secondary
DOID:10941	intracranial aneurysm	HGNC:9063	PLCL1	HC_secondary
DOID:10941	intracranial aneurysm	HGNC:10263	RP1	HC_secondary
DOID:10941	intracranial aneurysm	HGNC:31884	SEC11B	HC_secondary
DOID:10941	intracranial aneurysm	HGNC:19348	BET1L	LC_primary
DOID:10941	intracranial aneurysm	HGNC:404	ALDH2	LC_secondary
DOID:1024	leprosy	HGNC:19100	IL23R	HC_primary
DOID:1024	leprosy	HGNC:26789	LACC1	HC_primary
DOID:1024	leprosy	HGNC:5331	NOD2	HC_primary
DOID:1024	leprosy	HGNC:9772	RAB32	HC_primary
DOID:1024	leprosy	HGNC:10020	RIPK2	HC_primary
DOID:1024	leprosy	HGNC:11931	TNFSF15	HC_primary
DOID:1024	leprosy	HGNC:21212	ADGB	HC_secondary
DOID:1024	leprosy	HGNC:2584	CYLD	HC_secondary
DOID:1024	leprosy	HGNC:20800	SLC35D1	HC_secondary
DOID:1024	leprosy	HGNC:30390	SNX20	HC_secondary
DOID:1024	leprosy	HGNC:10433	RPS6KA4	LC_primary
DOID:3905	lung carcinoma	HGNC:13919	BAG6	HC_primary
DOID:3905	lung carcinoma	HGNC:3581	BPTF	HC_primary
DOID:3905	lung carcinoma	HGNC:1142	BTNL2	HC_primary
DOID:3905	lung carcinoma	HGNC:1957	CHRNA3	HC_primary
DOID:3905	lung carcinoma	HGNC:7104	MIPEP	HC_primary
DOID:3905	lung carcinoma	HGNC:7451	MTMR3	HC_primary
DOID:3905	lung carcinoma	HGNC:11730	TERT	HC_primary
DOID:3905	lung carcinoma	HGNC:15979	TP63	HC_primary
DOID:3905	lung carcinoma	HGNC:17792	VTI1A	HC_primary
DOID:3905	lung carcinoma	HGNC:26639	XXYLT1	HC_primary
DOID:3905	lung carcinoma	HGNC:13916	APOM	HC_secondary
DOID:3905	lung carcinoma	HGNC:1959	CHRNA5	HC_secondary
DOID:3905	lung carcinoma	HGNC:1964	CHRNB4	HC_secondary
DOID:3905	lung carcinoma	HGNC:24308	CLPTM1L	HC_secondary
DOID:3905	lung carcinoma	HGNC:21479	DCBLD1	HC_secondary
DOID:3905	lung carcinoma	HGNC:27475	GAS2L3	HC_secondary
DOID:3905	lung carcinoma	HGNC:34403	HYKK	HC_secondary
DOID:3905	lung carcinoma	HGNC:7328	MSH5	HC_secondary
DOID:3905	lung carcinoma	HGNC:7967	NR1H4	HC_secondary
DOID:3905	lung carcinoma	HGNC:9533	PSMA4	HC_secondary
DOID:3905	lung carcinoma	HGNC:10261	ROS1	HC_secondary
DOID:3905	lung carcinoma	HGNC:19286	SCYL2	HC_secondary
DOID:3905	lung carcinoma	HGNC:20151	SLC17A8	HC_secondary
DOID:3905	lung carcinoma	HGNC:11915	TNFRSF19	HC_secondary
DOID:3905	lung carcinoma	HGNC:130	ACTA2	LC_primary
DOID:3905	lung carcinoma	HGNC:2367	CRP	LC_primary
DOID:3905	lung carcinoma	HGNC:5995	IL1RAP	LC_primary
DOID:3905	lung carcinoma	HGNC:6481	LAMA1	LC_primary
DOID:3905	lung carcinoma	HGNC:13427	RBMS3	LC_primary
DOID:3905	lung carcinoma	HGNC:11781	TGM5	LC_primary
DOID:3905	lung carcinoma	HGNC:23217	GKN1	LC_secondary
DOID:3905	lung carcinoma	HGNC:24588	GKN2	LC_secondary
DOID:3905	lung carcinoma	HGNC:14374	NLRP1	LC_secondary
DOID:3905	lung carcinoma	HGNC:23207	RIF1	LC_secondary
DOID:3905	lung carcinoma	HGNC:11898	TNFAIP6	LC_secondary
DOID:3905	lung carcinoma	HGNC:29060	WSCD1	LC_secondary
DOID:12365	malaria	HGNC:79	ABO	HC_primary
DOID:12365	malaria	HGNC:4827	HBB	HC_primary
DOID:12365	malaria	HGNC:15196	OR51F1	HC_secondary
DOID:12365	malaria	HGNC:19597	OR51V1	HC_secondary
DOID:12365	malaria	HGNC:1753	CDH13	LC_primary
DOID:12365	malaria	HGNC:2719	DDC	LC_primary
DOID:12365	malaria	HGNC:10603	SCO1	LC_primary
DOID:12365	malaria	HGNC:21711	ZNF804A	LC_primary
DOID:12365	malaria	HGNC:18357	ARHGAP20	LC_secondary
DOID:12365	malaria	HGNC:7573	MYH3	LC_secondary
DOID:12365	malaria	HGNC:15212	OR52D1	LC_secondary
DOID:12365	malaria	HGNC:18387	SFTA3	LC_secondary
DOID:12365	malaria	HGNC:12510	UBQLN3	LC_secondary
DOID:706	mature B-cell neoplasm	HGNC:4944	HLA-DQB1	HC_primary
DOID:706	mature B-cell neoplasm	HGNC:29214	GRAMD1B	HC_secondary
DOID:706	mature B-cell neoplasm	HGNC:13927	C6orf15	LC_primary
DOID:706	mature B-cell neoplasm	HGNC:27780	HCG22	LC_secondary
DOID:706	mature B-cell neoplasm	HGNC:4933	HLA-C	LC_secondary
DOID:1909	melanoma	HGNC:795	ATM	HC_primary
DOID:1909	melanoma	HGNC:1509	CASP8	HC_primary
DOID:1909	melanoma	HGNC:1787	CDKN2A	HC_primary
DOID:1909	melanoma	HGNC:24308	CLPTM1L	HC_primary
DOID:1909	melanoma	HGNC:24678	FTO	HC_primary
DOID:1909	melanoma	HGNC:6929	MC1R	HC_primary
DOID:1909	melanoma	HGNC:7533	MX2	HC_primary
DOID:1909	melanoma	HGNC:15791	PIGU	HC_primary
DOID:1909	melanoma	HGNC:9039	PLA2G6	HC_primary
DOID:1909	melanoma	HGNC:14439	ALS2CR12	HC_secondary
DOID:1909	melanoma	HGNC:547	ANXA9	HC_secondary
DOID:1909	melanoma	HGNC:700	ARNT	HC_secondary
DOID:1909	melanoma	HGNC:745	ASIP	HC_secondary
DOID:1909	melanoma	HGNC:1770	CDK10	HC_secondary
DOID:1909	melanoma	HGNC:14076	CERS2	HC_secondary
DOID:1909	melanoma	HGNC:2536	CTSK	HC_secondary
DOID:1909	melanoma	HGNC:6943	MCL1	HC_secondary
DOID:1909	melanoma	HGNC:7413	MTAP	HC_secondary
DOID:1909	melanoma	HGNC:10761	SETDB1	HC_secondary
DOID:1909	melanoma	HGNC:11730	TERT	HC_secondary
DOID:1909	melanoma	HGNC:12442	TYR	HC_secondary
DOID:1909	melanoma	HGNC:270	PARP1	LC_primary
DOID:1909	melanoma	HGNC:16472	SLC45A2	LC_primary
DOID:10976	membranous glomerulonephritis	HGNC:4942	HLA-DQA1	HC_primary
DOID:10976	membranous glomerulonephritis	HGNC:9042	PLA2R1	HC_primary
DOID:10976	membranous glomerulonephritis	HGNC:6161	ITGB6	HC_secondary
DOID:10976	membranous glomerulonephritis	HGNC:6729	LY75	HC_secondary
DOID:10976	membranous glomerulonephritis	HGNC:9907	RBMS1	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:29	ABCA1	HC_primary
DOID:14221	metabolic syndrome X	HGNC:603	APOB	HC_primary
DOID:14221	metabolic syndrome X	HGNC:1869	CETP	HC_primary
DOID:14221	metabolic syndrome X	HGNC:17157	EDC4	HC_primary
DOID:14221	metabolic syndrome X	HGNC:24678	FTO	HC_primary
DOID:14221	metabolic syndrome X	HGNC:28906	G6PC2	HC_primary
DOID:14221	metabolic syndrome X	HGNC:4124	GALNT2	HC_primary
DOID:14221	metabolic syndrome X	HGNC:4195	GCK	HC_primary
DOID:14221	metabolic syndrome X	HGNC:4196	GCKR	HC_primary
DOID:14221	metabolic syndrome X	HGNC:6619	LIPC	HC_primary
DOID:14221	metabolic syndrome X	HGNC:6677	LPL	HC_primary
DOID:14221	metabolic syndrome X	HGNC:7091	MICB	HC_primary
DOID:14221	metabolic syndrome X	HGNC:7464	MTNR1B	HC_primary
DOID:14221	metabolic syndrome X	HGNC:7966	NR1H3	HC_primary
DOID:14221	metabolic syndrome X	HGNC:29267	SMEK2	HC_primary
DOID:14221	metabolic syndrome X	HGNC:18001	TOMM40	HC_primary
DOID:14221	metabolic syndrome X	HGNC:13051	ZNF259	HC_primary
DOID:14221	metabolic syndrome X	HGNC:42	ABCB11	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:33784	AGMO	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:17288	APOA5	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:613	APOE	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:28199	BUD13	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:1461	CAMK2B	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:2850	DGKB	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:23112	FAT3	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:4222	GDF7	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:13744	HERPUD1	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:16959	YKT6	HC_secondary
DOID:14221	metabolic syndrome X	HGNC:11743	TFAP2B	LC_primary
DOID:6364	migraine	HGNC:30801	AJAP1	HC_primary
DOID:6364	migraine	HGNC:17021	ASTN2	HC_primary
DOID:6364	migraine	HGNC:16910	CPQ	HC_primary
DOID:6364	migraine	HGNC:17371	FHL5	HC_primary
DOID:6364	migraine	HGNC:6692	LRP1	HC_primary
DOID:6364	migraine	HGNC:6997	MEF2D	HC_primary
DOID:6364	migraine	HGNC:7162	MMP16	HC_primary
DOID:6364	migraine	HGNC:20990	PHACTR1	HC_primary
DOID:6364	migraine	HGNC:14000	PRDM16	HC_primary
DOID:6364	migraine	HGNC:16001	SUGCT	HC_primary
DOID:6364	migraine	HGNC:11773	TGFBR2	HC_primary
DOID:6364	migraine	HGNC:17961	TRPM8	HC_primary
DOID:6364	migraine	HGNC:20659	TSPAN2	HC_primary
DOID:6364	migraine	HGNC:18453	APOA1BP	HC_secondary
DOID:6364	migraine	HGNC:27915	C1orf174	HC_secondary
DOID:6364	migraine	HGNC:4020	FUT9	HC_secondary
DOID:6364	migraine	HGNC:13708	GPR182	HC_secondary
DOID:6364	migraine	HGNC:29608	MTDH	HC_secondary
DOID:6364	migraine	HGNC:7808	NGF	HC_secondary
DOID:6364	migraine	HGNC:8602	PAPPA	HC_secondary
DOID:6364	migraine	HGNC:13427	RBMS3	HC_secondary
DOID:6364	migraine	HGNC:29674	RDH16	HC_secondary
DOID:6364	migraine	HGNC:10020	RIPK2	HC_secondary
DOID:6364	migraine	HGNC:21066	TBC1D7	HC_secondary
DOID:6364	migraine	HGNC:16380	TRIM32	HC_secondary
DOID:6364	migraine	HGNC:12362	TSC1	HC_secondary
DOID:6364	migraine	HGNC:29367	TSPYL5	HC_secondary
DOID:6364	migraine	HGNC:23039	UFL1	HC_secondary
DOID:6364	migraine	HGNC:227	ADARB2	LC_primary
DOID:6364	migraine	HGNC:278	ADRA1B	LC_primary
DOID:6364	migraine	HGNC:25945	ARL15	LC_primary
DOID:6364	migraine	HGNC:26002	CASZ1	LC_primary
DOID:6364	migraine	HGNC:1753	CDH13	LC_primary
DOID:6364	migraine	HGNC:2621	CYP2C19	LC_primary
DOID:6364	migraine	HGNC:3591	FARP1	LC_primary
DOID:6364	migraine	HGNC:3604	FBN2	LC_primary
DOID:6364	migraine	HGNC:3823	FOXP1	LC_primary
DOID:6364	migraine	HGNC:25491	FRMD4A	LC_primary
DOID:6364	migraine	HGNC:25174	HAUS1	LC_primary
DOID:6364	migraine	HGNC:18374	HPSE2	LC_primary
DOID:6364	migraine	HGNC:6057	INA	LC_primary
DOID:6364	migraine	HGNC:6066	INHBA	LC_primary
DOID:6364	migraine	HGNC:19309	KANK1	LC_primary
DOID:6364	migraine	HGNC:6280	KCNK5	LC_primary
DOID:6364	migraine	HGNC:6555	LEPROTL1	LC_primary
DOID:6364	migraine	HGNC:29269	MARCH4	LC_primary
DOID:6364	migraine	HGNC:7163	MMP17	LC_primary
DOID:6364	migraine	HGNC:14034	MRPL37	LC_primary
DOID:6364	migraine	HGNC:7237	MRVI1	LC_primary
DOID:6364	migraine	HGNC:8004	NRP1	LC_primary
DOID:6364	migraine	HGNC:14234	NSD1	LC_primary
DOID:6364	migraine	HGNC:16098	PHF20	LC_primary
DOID:6364	migraine	HGNC:9414	PRKG1	LC_primary
DOID:6364	migraine	HGNC:9668	PTPRD	LC_primary
DOID:6364	migraine	HGNC:24663	RABGAP1L	LC_primary
DOID:6364	migraine	HGNC:10464	RSU1	LC_primary
DOID:6364	migraine	HGNC:15513	SMYD3	LC_primary
DOID:6364	migraine	HGNC:14565	SORBS1	LC_primary
DOID:6364	migraine	HGNC:11388	STK10	LC_primary
DOID:6364	migraine	HGNC:17287	SUV39H2	LC_primary
DOID:6364	migraine	HGNC:30670	SV2C	LC_primary
DOID:6364	migraine	HGNC:11609	TBXAS1	LC_primary
DOID:6364	migraine	HGNC:11766	TGFB1	LC_primary
DOID:6364	migraine	HGNC:23293	WAPAL	LC_primary
DOID:6364	migraine	HGNC:12735	WASL	LC_primary
DOID:6364	migraine	HGNC:19160	ZDHHC6	LC_primary
DOID:6364	migraine	HGNC:206	ADAM28	LC_secondary
DOID:6364	migraine	HGNC:377	AKAP7	LC_secondary
DOID:6364	migraine	HGNC:2720	ASAP1	LC_secondary
DOID:6364	migraine	HGNC:792	ATF7	LC_secondary
DOID:6364	migraine	HGNC:19351	BICC1	LC_secondary
DOID:6364	migraine	HGNC:25822	C10orf88	LC_secondary
DOID:6364	migraine	HGNC:16231	CBLN4	LC_secondary
DOID:6364	migraine	HGNC:1763	CDH4	LC_secondary
DOID:6364	migraine	HGNC:1857	CENPF	LC_secondary
DOID:6364	migraine	HGNC:103	CNNM2	LC_secondary
DOID:6364	migraine	HGNC:27786	CNPY1	LC_secondary
DOID:6364	migraine	HGNC:24381	COX7B2	LC_secondary
DOID:6364	migraine	HGNC:2511	CTNNA3	LC_secondary
DOID:6364	migraine	HGNC:23658	DEC1	LC_secondary
DOID:6364	migraine	HGNC:15750	DSTN	LC_secondary
DOID:6364	migraine	HGNC:3343	EN2	LC_secondary
DOID:6364	migraine	HGNC:3379	EPB41L2	LC_secondary
DOID:6364	migraine	HGNC:13584	FBXO5	LC_secondary
DOID:6364	migraine	HGNC:3680	FGF23	LC_secondary
DOID:6364	migraine	HGNC:3684	FGF6	LC_secondary
DOID:6364	migraine	HGNC:29408	FHAD1	LC_secondary
DOID:6364	migraine	HGNC:4274	GJA1	LC_secondary
DOID:6364	migraine	HGNC:15987	GLRX3	LC_secondary
DOID:6364	migraine	HGNC:4481	GPR26	LC_secondary
DOID:6364	migraine	HGNC:4798	HABP2	LC_secondary
DOID:6364	migraine	HGNC:5392	IER3	LC_secondary
DOID:6364	migraine	HGNC:18550	IER3IP1	LC_secondary
DOID:6364	migraine	HGNC:30691	KBTBD8	LC_secondary
DOID:6364	migraine	HGNC:26725	KIAA1456	LC_secondary
DOID:6364	migraine	HGNC:11810	KLF10	LC_secondary
DOID:6364	migraine	HGNC:18610	KSR2	LC_secondary
DOID:6364	migraine	HGNC:28987	LARP4B	LC_secondary
DOID:6364	migraine	HGNC:25636	MCTP2	LC_secondary
DOID:6364	migraine	HGNC:7197	MOG	LC_secondary
DOID:6364	migraine	HGNC:7321	MSC	LC_secondary
DOID:6364	migraine	HGNC:7976	NR2F2	LC_secondary
DOID:6364	migraine	HGNC:7978	NR3C1	LC_secondary
DOID:6364	migraine	HGNC:14697	OR4C3	LC_secondary
DOID:6364	migraine	HGNC:14705	OR4S1	LC_secondary
DOID:6364	migraine	HGNC:9220	POU4F3	LC_secondary
DOID:6364	migraine	HGNC:28578	PSTK	LC_secondary
DOID:6364	migraine	HGNC:9646	PTPN13	LC_secondary
DOID:6364	migraine	HGNC:10448	RRBP1	LC_secondary
DOID:6364	migraine	HGNC:10480	RYBP	LC_secondary
DOID:6364	migraine	HGNC:10582	SCN10A	LC_secondary
DOID:6364	migraine	HGNC:10583	SCN11A	LC_secondary
DOID:6364	migraine	HGNC:18379	SESTD1	LC_secondary
DOID:6364	migraine	HGNC:20256	SFMBT2	LC_secondary
DOID:6364	migraine	HGNC:21533	SNX24	LC_secondary
DOID:6364	migraine	HGNC:11373	STC1	LC_secondary
DOID:6364	migraine	HGNC:20978	TAAR6	LC_secondary
DOID:6364	migraine	HGNC:15630	TCERG1	LC_secondary
DOID:6364	migraine	HGNC:11641	TCF7L2	LC_secondary
DOID:6364	migraine	HGNC:11741	TFAM	LC_secondary
DOID:6364	migraine	HGNC:25488	TMEM51	LC_secondary
DOID:6364	migraine	HGNC:26510	TMEM68	LC_secondary
DOID:6364	migraine	HGNC:30953	ZBTB10	LC_secondary
DOID:6364	migraine	HGNC:26332	ZNF385B	LC_secondary
DOID:3324	mood disorder	HGNC:30064	PBRM1	HC_primary
DOID:9538	multiple myeloma	HGNC:1582	CCND1	HC_primary
DOID:9538	multiple myeloma	HGNC:2942	DNAH11	HC_primary
DOID:9538	multiple myeloma	HGNC:15784	ULK4	HC_primary
DOID:9538	multiple myeloma	HGNC:1557	CBX7	HC_secondary
DOID:9538	multiple myeloma	HGNC:377	AKAP7	LC_primary
DOID:9538	multiple myeloma	HGNC:21316	ANKRD11	LC_primary
DOID:9538	multiple myeloma	HGNC:1751	CDH12	LC_primary
DOID:9538	multiple myeloma	HGNC:1753	CDH13	LC_primary
DOID:9538	multiple myeloma	HGNC:2883	DIO1	LC_primary
DOID:9538	multiple myeloma	HGNC:3058	DTNB	LC_primary
DOID:9538	multiple myeloma	HGNC:4868	HERC2	LC_primary
DOID:9538	multiple myeloma	HGNC:6037	ILF2	LC_primary
DOID:9538	multiple myeloma	HGNC:29503	LCOR	LC_primary
DOID:9538	multiple myeloma	HGNC:3498	MECOM	LC_primary
DOID:9538	multiple myeloma	HGNC:22963	MED24	LC_primary
DOID:9538	multiple myeloma	HGNC:9186	POLQ	LC_primary
DOID:9538	multiple myeloma	HGNC:11941	TNKS	LC_primary
DOID:9538	multiple myeloma	HGNC:27337	ANO5	LC_secondary
DOID:9538	multiple myeloma	HGNC:1382	CA8	LC_secondary
DOID:9538	multiple myeloma	HGNC:14628	CDCA7	LC_secondary
DOID:9538	multiple myeloma	HGNC:18144	DSEL	LC_secondary
DOID:9538	multiple myeloma	HGNC:10696	EXOC5	LC_secondary
DOID:9538	multiple myeloma	HGNC:13587	FBXO8	LC_secondary
DOID:9538	multiple myeloma	HGNC:2235	KLF6	LC_secondary
DOID:9538	multiple myeloma	HGNC:7377	MSRA	LC_secondary
DOID:9538	multiple myeloma	HGNC:7750	NELL1	LC_secondary
DOID:9538	multiple myeloma	HGNC:8646	PCBD1	LC_secondary
DOID:9538	multiple myeloma	HGNC:14942	PPP1R3B	LC_secondary
DOID:2377	multiple sclerosis	HGNC:21575	AHI1	HC_primary
DOID:2377	multiple sclerosis	HGNC:14078	BACH2	HC_primary
DOID:2377	multiple sclerosis	HGNC:958	BATF	HC_primary
DOID:2377	multiple sclerosis	HGNC:25599	C1orf106	HC_primary
DOID:2377	multiple sclerosis	HGNC:1542	CBLB	HC_primary
DOID:2377	multiple sclerosis	HGNC:11919	CD40	HC_primary
DOID:2377	multiple sclerosis	HGNC:1688	CD58	HC_primary
DOID:2377	multiple sclerosis	HGNC:1691	CD6	HC_primary
DOID:2377	multiple sclerosis	HGNC:1705	CD86	HC_primary
DOID:2377	multiple sclerosis	HGNC:29013	CLEC16A	HC_primary
DOID:2377	multiple sclerosis	HGNC:24462	CLECL1	HC_primary
DOID:2377	multiple sclerosis	HGNC:2602	CYP24A1	HC_primary
DOID:2377	multiple sclerosis	HGNC:2606	CYP27B1	HC_primary
DOID:2377	multiple sclerosis	HGNC:16528	DKKL1	HC_primary
DOID:2377	multiple sclerosis	HGNC:3035	DSC1	HC_primary
DOID:2377	multiple sclerosis	HGNC:3372	EOMES	HC_primary
DOID:2377	multiple sclerosis	HGNC:3501	EVI5	HC_primary
DOID:2377	multiple sclerosis	HGNC:4517	GPR65	HC_primary
DOID:2377	multiple sclerosis	HGNC:4901	HHEX	HC_primary
DOID:2377	multiple sclerosis	HGNC:4932	HLA-B	HC_primary
DOID:2377	multiple sclerosis	HGNC:4948	HLA-DRB1	HC_primary
DOID:2377	multiple sclerosis	HGNC:5970	IL12B	HC_primary
DOID:2377	multiple sclerosis	HGNC:14901	IL22RA2	HC_primary
DOID:2377	multiple sclerosis	HGNC:6008	IL2RA	HC_primary
DOID:2377	multiple sclerosis	HGNC:6024	IL7R	HC_primary
DOID:2377	multiple sclerosis	HGNC:5358	IRF8	HC_primary
DOID:2377	multiple sclerosis	HGNC:6819	MALT1	HC_primary
DOID:2377	multiple sclerosis	HGNC:6871	MAPK1	HC_primary
DOID:2377	multiple sclerosis	HGNC:7027	MERTK	HC_primary
DOID:2377	multiple sclerosis	HGNC:7124	MLANA	HC_primary
DOID:2377	multiple sclerosis	HGNC:28177	MPV17L2	HC_primary
DOID:2377	multiple sclerosis	HGNC:7553	MYC	HC_primary
DOID:2377	multiple sclerosis	HGNC:29805	NFKBIZ	HC_primary
DOID:2377	multiple sclerosis	HGNC:34388	ODF3B	HC_primary
DOID:2377	multiple sclerosis	HGNC:18003	OLIG3	HC_primary
DOID:2377	multiple sclerosis	HGNC:9070	PLEK	HC_primary
DOID:2377	multiple sclerosis	HGNC:9596	PTGER4	HC_primary
DOID:2377	multiple sclerosis	HGNC:9674	PTPRK	HC_primary
DOID:2377	multiple sclerosis	HGNC:9991	RGS1	HC_primary
DOID:2377	multiple sclerosis	HGNC:19306	SLC30A7	HC_primary
DOID:2377	multiple sclerosis	HGNC:17133	SP140	HC_primary
DOID:2377	multiple sclerosis	HGNC:11364	STAT3	HC_primary
DOID:2377	multiple sclerosis	HGNC:15669	TAGAP	HC_primary
DOID:2377	multiple sclerosis	HGNC:19217	THADA	HC_primary
DOID:2377	multiple sclerosis	HGNC:1321	TIMMDC1	HC_primary
DOID:2377	multiple sclerosis	HGNC:11916	TNFRSF1A	HC_primary
DOID:2377	multiple sclerosis	HGNC:11930	TNFSF14	HC_primary
DOID:2377	multiple sclerosis	HGNC:1107	ZFP36L1	HC_primary
DOID:2377	multiple sclerosis	HGNC:16493	ZMIZ1	HC_primary
DOID:2377	multiple sclerosis	HGNC:21884	ZNF767	HC_primary
DOID:2377	multiple sclerosis	HGNC:24026	ACTRT2	HC_secondary
DOID:2377	multiple sclerosis	HGNC:16921	AGAP2	HC_secondary
DOID:2377	multiple sclerosis	HGNC:28724	APLF	HC_secondary
DOID:2377	multiple sclerosis	HGNC:24046	ARL11	HC_secondary
DOID:2377	multiple sclerosis	HGNC:1142	BTNL2	HC_secondary
DOID:2377	multiple sclerosis	HGNC:13922	C6orf10	HC_secondary
DOID:2377	multiple sclerosis	HGNC:1685	CD5	HC_secondary
DOID:2377	multiple sclerosis	HGNC:17423	CHST12	HC_secondary
DOID:2377	multiple sclerosis	HGNC:28783	CMC1	HC_secondary
DOID:2377	multiple sclerosis	HGNC:3048	DSG1	HC_secondary
DOID:2377	multiple sclerosis	HGNC:23196	EXOC6	HC_secondary
DOID:2377	multiple sclerosis	HGNC:3516	EXTL2	HC_secondary
DOID:2377	multiple sclerosis	HGNC:32213	FAM69A	HC_secondary
DOID:2377	multiple sclerosis	HGNC:33857	FBXO48	HC_secondary
DOID:2377	multiple sclerosis	HGNC:4931	HLA-A	HC_secondary
DOID:2377	multiple sclerosis	HGNC:4942	HLA-DQA1	HC_secondary
DOID:2377	multiple sclerosis	HGNC:4944	HLA-DQB1	HC_secondary
DOID:2377	multiple sclerosis	HGNC:4947	HLA-DRA	HC_secondary
DOID:2377	multiple sclerosis	HGNC:6003	IL20RA	HC_secondary
DOID:2377	multiple sclerosis	HGNC:28741	ILDR1	HC_secondary
DOID:2377	multiple sclerosis	HGNC:6273	KCNK10	HC_secondary
DOID:2377	multiple sclerosis	HGNC:29442	KIF21B	HC_secondary
DOID:2377	multiple sclerosis	HGNC:7030	METTL1	HC_secondary
DOID:2377	multiple sclerosis	HGNC:14668	MMEL1	HC_secondary
DOID:2377	multiple sclerosis	HGNC:15909	NCOA5	HC_secondary
