gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
AKT2	HGNC:392	-	0	 0.169	 0.321
AKT3	HGNC:393	-	0	 0.182	 0.304
AKTIP	HGNC:16710	-	0	 0.123	 0.145
ALAD	HGNC:395	-	0	 0.103	 0.138
ALAS1	HGNC:396	-	0	 0.121	 0.191
ALAS2	HGNC:397	-	0	 0.112	 0.165
ALB	HGNC:399	-	0	 0.142	 0.198
ALCAM	HGNC:400	-	0	 0.180	 0.292
ALDH16A1	HGNC:28114	-	0	 0.088	 0.100
ALDH18A1	HGNC:9722	-	0	 0.108	 0.133
ALDH1A1	HGNC:402	-	0	 0.147	 0.191
ALDH1A2	HGNC:15472	-	0	 0.118	 0.144
ALDH1A3	HGNC:409	-	0	 0.112	 0.144
ALDH1B1	HGNC:407	-	0	 0.114	 0.121
ALDH1L1	HGNC:3978	-	0	 0.100	 0.114
ALDH1L2	HGNC:26777	-	0	 0.092	 0.100
ALDH2	HGNC:404	-	1	 0.215	 0.233
ALDH3A1	HGNC:405	-	0	 0.104	 0.112
ALDH3A2	HGNC:403	-	0	 0.127	 0.143
ALDH3B1	HGNC:410	-	0	 0.111	 0.136
ALDH3B2	HGNC:411	-	0	 0.100	 0.112
ALDH4A1	HGNC:406	-	0	 0.110	 0.144
ALDH5A1	HGNC:408	-	0	 0.114	 0.141
ALDH6A1	HGNC:7179	-	0	 0.119	 0.144
ALDH7A1	HGNC:877	-	0	 0.119	 0.157
ALDH8A1	HGNC:15471	-	0	 0.094	 0.104
ALDH9A1	HGNC:412	-	0	 0.121	 0.155
ALDOA	HGNC:414	-	0	 0.124	 0.164
ALDOB	HGNC:417	-	0	 0.106	 0.126
ALDOC	HGNC:418	-	0	 0.120	 0.143
ALG1	HGNC:18294	-	0	 0.095	 0.113
ALG10	HGNC:23162	-	0	 0.088	 0.096
ALG10B	HGNC:31088	-	0	 0.087	 0.094
ALG11	HGNC:32456	-	0	 0.087	 0.093
ALG12	HGNC:19358	-	0	 0.097	 0.107
ALG13	HGNC:30881	-	0	 0.103	 0.121
ALG14	HGNC:28287	-	0	 0.091	 0.102
ALG1L	HGNC:33721	-	0	 0.084	 0.089
ALG2	HGNC:23159	-	0	 0.099	 0.102
ALG3	HGNC:23056	-	0	 0.098	 0.123
ALG5	HGNC:20266	-	0	 0.100	 0.119
ALG6	HGNC:23157	-	0	 0.101	 0.112
ALG8	HGNC:23161	-	0	 0.103	 0.121
ALG9	HGNC:15672	-	0	 0.092	 0.101
ALK	HGNC:427	-	0	 0.118	 0.159
ALKBH1	HGNC:17911	-	0	 0.098	 0.114
ALKBH2	HGNC:32487	-	0	 0.090	 0.102
ALKBH3	HGNC:30141	-	0	 0.093	 0.106
ALKBH4	HGNC:21900	-	0	 0.092	 0.101
ALKBH5	HGNC:25996	-	0	 0.100	 0.128
ALKBH6	HGNC:28243	-	0	 0.091	 0.107
ALKBH7	HGNC:21306	-	0	 0.092	 0.107
ALKBH8	HGNC:25189	-	0	 0.088	 0.100
ALLC	HGNC:17377	-	0	 0.093	 0.104
ALMS1	HGNC:428	-	0	 0.096	 0.109
ALOX12	HGNC:429	-	0	 0.108	 0.123
ALOX12B	HGNC:430	-	0	 0.095	 0.109
ALOX15	HGNC:433	-	0	 0.107	 0.134
ALOX15B	HGNC:434	-	0	 0.105	 0.115
ALOX5	HGNC:435	-	0	 0.129	 0.146
ALOX5AP	HGNC:436	-	0	 0.122	 0.127
ALOXE3	HGNC:13743	-	0	 0.096	 0.117
ALPI	HGNC:437	-	0	 0.102	 0.116
ALPK1	HGNC:20917	-	0	 0.092	 0.099
ALPK2	HGNC:20565	-	0	 0.100	 0.117
ALPK3	HGNC:17574	-	0	 0.095	 0.106
ALPL	HGNC:438	-	0	 0.107	 0.133
ALPP	HGNC:439	-	0	 0.092	 0.097
ALPPL2	HGNC:441	-	0	 0.097	 0.116
ALS2	HGNC:443	-	0	 0.112	 0.153
ALS2CL	HGNC:20605	-	0	 0.095	 0.109
ALS2CR11	HGNC:14438	-	0	 0.087	 0.099
ALS2CR12	HGNC:14439	-	0	 0.088	 0.090
ALX1	HGNC:1494	-	0	 0.103	 0.132
ALX3	HGNC:449	-	0	 0.095	 0.108
ALX4	HGNC:450	-	0	 0.100	 0.114
ALYREF	HGNC:19071	-	0	 0.101	 0.135
AMACR	HGNC:451	-	0	 0.097	 0.111
AMBN	HGNC:452	-	0	 0.095	 0.100
AMBP	HGNC:453	-	0	 0.110	 0.132
AMBRA1	HGNC:25990	-	0	 0.095	 0.108
AMD1	HGNC:457	-	0	 0.123	 0.164
AMDHD1	HGNC:28577	-	0	 0.089	 0.098
AMDHD2	HGNC:24262	-	0	 0.091	 0.101
AMELX	HGNC:461	-	0	 0.098	 0.107
AMELY	HGNC:462	-	0	 0.092	 0.108
AMER1	HGNC:26837	-	0	 0.098	 0.113
AMER2	HGNC:26360	-	0	 0.091	 0.108
AMER3	HGNC:26771	-	0	 0.087	 0.103
AMFR	HGNC:463	-	0	 0.117	 0.130
AMH	HGNC:464	-	0	 0.106	 0.129
AMHR2	HGNC:465	-	0	 0.112	 0.120
AMICA1	HGNC:19084	-	0	 0.104	 0.119
AMIGO1	HGNC:20824	-	0	 0.101	 0.106
AMIGO2	HGNC:24073	-	0	 0.115	 0.154
AMIGO3	HGNC:24075	-	0	 0.086	 0.094
AMMECR1	HGNC:467	-	0	 0.113	 0.153
AMMECR1L	HGNC:28658	-	0	 0.103	 0.135
AMN	HGNC:14604	-	0	 0.119	 0.114
AMN1	HGNC:27281	-	0	 0.089	 0.097
AMOT	HGNC:17810	-	0	 0.116	 0.174
AMOTL1	HGNC:17811	-	0	 0.099	 0.116
AMOTL2	HGNC:17812	-	0	 0.114	 0.144
AMPD1	HGNC:468	-	0	 0.102	 0.122
AMPD2	HGNC:469	-	0	 0.113	 0.149
AMPD3	HGNC:470	-	0	 0.113	 0.126
AMPH	HGNC:471	-	0	 0.134	 0.160
AMT	HGNC:473	-	0	 0.104	 0.157
AMTN	HGNC:33188	-	0	 0.091	 0.108
AMY1A	HGNC:474	-	0	 0.090	 0.105
AMY1B	HGNC:475	-	0	 0.087	 0.100
AMY1C	HGNC:476	-	0	 0.085	 0.095
AMY2A	HGNC:477	-	0	 0.096	 0.110
AMY2B	HGNC:478	-	0	 0.092	 0.105
AMZ1	HGNC:22231	-	0	 0.089	 0.091
AMZ2	HGNC:28041	-	0	 0.101	 0.118
ANAPC1	HGNC:19988	-	0	 0.103	 0.129
ANAPC10	HGNC:24077	-	0	 0.112	 0.134
ANAPC11	HGNC:14452	-	0	 0.115	 0.137
ANAPC13	HGNC:24540	-	0	 0.107	 0.124
ANAPC15	HGNC:24531	-	0	 0.098	 0.129
ANAPC16	HGNC:26976	-	0	 0.096	 0.107
ANAPC2	HGNC:19989	-	0	 0.108	 0.126
ANAPC4	HGNC:19990	-	0	 0.106	 0.131
ANAPC5	HGNC:15713	-	0	 0.123	 0.163
ANAPC7	HGNC:17380	-	0	 0.104	 0.120
ANG	HGNC:483	-	0	 0.119	 0.148
ANGEL1	HGNC:19961	-	0	 0.102	 0.119
ANGEL2	HGNC:30534	-	0	 0.098	 0.114
ANGPT1	HGNC:484	-	0	 0.132	 0.275
ANGPT2	HGNC:485	-	0	 0.116	 0.177
ANGPT4	HGNC:487	-	0	 0.096	 0.148
ANGPTL1	HGNC:489	-	0	 0.102	 0.131
ANGPTL2	HGNC:490	-	0	 0.117	 0.153
ANGPTL3	HGNC:491	-	0	 0.105	 0.122
ANGPTL4	HGNC:16039	-	0	 0.133	 0.193
ANGPTL5	HGNC:19705	-	0	 0.086	 0.090
ANGPTL6	HGNC:23140	-	0	 0.090	 0.097
ANGPTL7	HGNC:24078	-	0	 0.097	 0.109
ANHX	HGNC:40024	-	0	 0.083	 0.085
ANK1	HGNC:492	+ HC-P	0	 0.229	 0.161
ANK2	HGNC:493	-	0	 0.116	 0.253
ANK3	HGNC:494	-	1	 0.281	 0.427
ANKAR	HGNC:26350	-	0	 0.084	 0.087
ANKDD1A	HGNC:28002	-	0	 0.087	 0.099
ANKDD1B	HGNC:32525	-	0	 0.084	 0.088
ANKEF1	HGNC:15803	-	0	 0.091	 0.105
ANKFN1	HGNC:26766	-	0	 0.087	 0.101
ANKFY1	HGNC:20763	-	0	 0.104	 0.144
ANKH	HGNC:15492	-	0	 0.116	 0.140
ANKHD1	HGNC:24714	-	0	 0.102	 0.118
ANKIB1	HGNC:22215	-	0	 0.090	 0.096
ANKK1	HGNC:21027	-	0	 0.083	 0.086
ANKLE1	HGNC:26812	-	0	 0.090	 0.104
ANKLE2	HGNC:29101	-	0	 0.095	 0.115
ANKMY1	HGNC:20987	-	0	 0.090	 0.092
ANKMY2	HGNC:25370	-	0	 0.102	 0.121
ANKRA2	HGNC:13208	-	0	 0.104	 0.117
ANKRD1	HGNC:15819	-	0	 0.117	 0.157
ANKRD10	HGNC:20265	-	0	 0.106	 0.132
ANKRD11	HGNC:21316	-	0	 0.111	 0.140
ANKRD12	HGNC:29135	-	0	 0.115	 0.158
ANKRD13A	HGNC:21268	-	0	 0.100	 0.119
ANKRD13B	HGNC:26363	-	0	 0.096	 0.102
ANKRD13C	HGNC:25374	-	0	 0.097	 0.120
ANKRD13D	HGNC:27880	-	0	 0.091	 0.105
ANKRD16	HGNC:23471	-	0	 0.090	 0.100
ANKRD17	HGNC:23575	-	0	 0.103	 0.136
ANKRD18A	HGNC:23643	-	0	 0.089	 0.096
ANKRD18B	HGNC:23644	-	0	 0.086	 0.093
ANKRD2	HGNC:495	-	0	 0.098	 0.113
ANKRD20A1	HGNC:23665	-	0	 0.089	 0.091
ANKRD20A2	HGNC:31979	-	0	 0.086	 0.094
ANKRD20A3	HGNC:31981	-	0	 0.085	 0.090
ANKRD20A4	HGNC:31982	-	0	 0.082	 0.085
ANKRD22	HGNC:28321	-	0	 0.096	 0.109
ANKRD23	HGNC:24470	-	0	 0.088	 0.098
ANKRD24	HGNC:29424	-	0	 0.092	 0.100
ANKRD26	HGNC:29186	-	0	 0.094	 0.106
ANKRD27	HGNC:25310	-	0	 0.106	 0.136
ANKRD28	HGNC:29024	-	0	 0.123	 0.177
ANKRD29	HGNC:27110	-	0	 0.092	 0.105
ANKRD30A	HGNC:17234	-	0	 0.086	 0.091
ANKRD30B	HGNC:24165	-	0	 0.089	 0.101
ANKRD30BL	HGNC:35167	-	0	 0.083	 0.086
ANKRD31	HGNC:26853	-	0	 0.088	 0.096
ANKRD32	HGNC:25408	-	0	 0.100	 0.114
ANKRD33	HGNC:13788	-	0	 0.089	 0.097
ANKRD33B	HGNC:35240	-	0	 0.101	 0.113
ANKRD34A	HGNC:27639	-	0	 0.087	 0.094
ANKRD34B	HGNC:33736	-	0	 0.085	 0.087
ANKRD34C	HGNC:33888	-	0	 0.088	 0.097
ANKRD35	HGNC:26323	-	0	 0.090	 0.109
ANKRD36	HGNC:24079	-	0	 0.090	 0.098
ANKRD36B	HGNC:29333	-	0	 0.094	 0.107
ANKRD36C	HGNC:32946	-	0	 0.088	 0.097
ANKRD37	HGNC:29593	-	0	 0.093	 0.104
ANKRD39	HGNC:28640	-	0	 0.093	 0.104
ANKRD40	HGNC:28233	-	0	 0.095	 0.113
ANKRD42	HGNC:26752	-	0	 0.092	 0.105
ANKRD44	HGNC:25259	-	0	 0.101	 0.109
ANKRD45	HGNC:24786	-	0	 0.088	 0.094
ANKRD46	HGNC:27229	-	0	 0.103	 0.124
ANKRD49	HGNC:25970	-	0	 0.095	 0.118
ANKRD50	HGNC:29223	-	0	 0.096	 0.107
ANKRD52	HGNC:26614	-	0	 0.087	 0.101
ANKRD53	HGNC:25691	-	0	 0.091	 0.094
ANKRD54	HGNC:25185	-	0	 0.090	 0.098
ANKRD55	HGNC:25681	-	2	 0.623	 0.340
ANKRD6	HGNC:17280	-	0	 0.099	 0.112
ANKRD60	HGNC:16217	-	0	 0.082	 0.088
ANKRD61	HGNC:22467	-	0	 0.083	 0.088
ANKRD62	HGNC:35241	-	0	 0.082	 0.087
ANKRD63	HGNC:40027	-	0	 0.086	 0.093
ANKRD65	HGNC:42950	-	0	 0.083	 0.089
ANKRD66	HGNC:44669	-	0	 0.082	 0.085
ANKRD7	HGNC:18588	-	0	 0.094	 0.102
ANKRD9	HGNC:20096	-	0	 0.089	 0.097
ANKS1A	HGNC:20961	-	1	 0.185	 0.196
ANKS1B	HGNC:24600	-	0	 0.104	 0.127
ANKS3	HGNC:29422	-	0	 0.088	 0.091
ANKS4B	HGNC:26795	-	0	 0.087	 0.096
ANKS6	HGNC:26724	-	0	 0.091	 0.105
ANKUB1	HGNC:29642	-	0	 0.084	 0.090
ANKZF1	HGNC:25527	-	0	 0.101	 0.122
ANLN	HGNC:14082	-	0	 0.112	 0.186
ANO1	HGNC:21625	-	0	 0.105	 0.140
ANO10	HGNC:25519	-	0	 0.092	 0.106
ANO2	HGNC:1183	-	0	 0.089	 0.101
ANO3	HGNC:14004	-	0	 0.095	 0.103
ANO4	HGNC:23837	-	0	 0.092	 0.102
ANO5	HGNC:27337	-	0	 0.092	 0.097
ANO6	HGNC:25240	-	1	 0.416	 0.232
ANO7	HGNC:31677	-	0	 0.086	 0.095
ANO8	HGNC:29329	-	0	 0.087	 0.099
ANO9	HGNC:20679	-	0	 0.086	 0.094
ANP32A	HGNC:13233	-	1	 0.331	 0.835
ANP32B	HGNC:16677	-	0	 0.105	 0.125
ANP32D	HGNC:16676	-	0	 0.087	 0.097
ANP32E	HGNC:16673	-	0	 0.111	 0.152
ANPEP	HGNC:500	-	0	 0.152	 0.175
ANTXR1	HGNC:21014	-	0	 0.098	 0.109
ANTXR2	HGNC:21732	-	0	 0.106	 0.113
ANTXRL	HGNC:27277	-	0	 0.082	 0.087
ANXA1	HGNC:533	-	0	 0.183	 0.241
ANXA10	HGNC:534	-	0	 0.100	 0.121
ANXA11	HGNC:535	-	0	 0.111	 0.136
ANXA13	HGNC:536	-	0	 0.096	 0.118
ANXA2	HGNC:537	-	0	 0.151	 0.235
ANXA2R	HGNC:33463	-	0	 0.091	 0.091
ANXA3	HGNC:541	-	1	 0.381	 0.301
ANXA4	HGNC:542	-	0	 0.137	 0.160
ANXA5	HGNC:543	± HC-S	0	 0.137	 0.135
ANXA6	HGNC:544	-	0	 0.112	 0.141
ANXA7	HGNC:545	-	0	 0.116	 0.139
ANXA8	HGNC:546	-	0	 0.093	 0.097
ANXA8L1	HGNC:23334	-	0	 0.082	 0.085
ANXA8L2	HGNC:23335	-	0	 0.093	 0.097
ANXA9	HGNC:547	-	0	 0.106	 0.134
AOAH	HGNC:548	-	0	 0.110	 0.132
AOC1	HGNC:80	-	0	 0.102	 0.123
AOC2	HGNC:549	-	0	 0.098	 0.141
AOC3	HGNC:550	-	0	 0.116	 0.177
AOX1	HGNC:553	-	0	 0.113	 0.123
AP1AR	HGNC:28808	-	0	 0.099	 0.124
AP1B1	HGNC:554	-	0	 0.119	 0.166
AP1G1	HGNC:555	-	0	 0.123	 0.177
AP1G2	HGNC:556	-	0	 0.114	 0.133
AP1M1	HGNC:13667	-	0	 0.113	 0.122
AP1M2	HGNC:558	-	0	 0.116	 0.140
AP1S1	HGNC:559	-	0	 0.113	 0.132
AP1S2	HGNC:560	-	0	 0.128	 0.173
AP1S3	HGNC:18971	-	0	 0.100	 0.122
AP2A1	HGNC:561	-	0	 0.127	 0.195
AP2A2	HGNC:562	-	0	 0.116	 0.191
AP2B1	HGNC:563	-	0	 0.126	 0.193
AP2M1	HGNC:564	-	0	 0.129	 0.236
AP2S1	HGNC:565	-	0	 0.124	 0.198
AP3B1	HGNC:566	-	0	 0.131	 0.344
AP3B2	HGNC:567	-	0	 0.103	 0.155
AP3D1	HGNC:568	-	0	 0.116	 0.314
AP3M1	HGNC:569	-	0	 0.106	 0.171
AP3M2	HGNC:570	-	0	 0.110	 0.197
AP3S1	HGNC:2013	-	0	 0.135	 0.468
AP3S2	HGNC:571	+ HC-P	0	 0.202	 0.127
AP4B1	HGNC:572	-	0	 0.104	 0.151
AP4E1	HGNC:573	-	0	 0.100	 0.129
AP4M1	HGNC:574	-	0	 0.103	 0.135
AP4S1	HGNC:575	-	0	 0.101	 0.131
AP5B1	HGNC:25104	-	0	 0.096	 0.102
AP5M1	HGNC:20192	-	0	 0.095	 0.118
AP5S1	HGNC:15875	-	0	 0.093	 0.109
AP5Z1	HGNC:22197	-	0	 0.092	 0.100
APAF1	HGNC:576	-	0	 0.205	 0.153
APBA1	HGNC:578	-	0	 0.112	 0.145
APBA2	HGNC:579	-	0	 0.114	 0.140
APBA3	HGNC:580	-	0	 0.101	 0.133
APBB1	HGNC:581	-	0	 0.120	 0.165
APBB1IP	HGNC:17379	-	0	 0.106	 0.136
APBB2	HGNC:582	-	0	 0.117	 0.183
APBB3	HGNC:20708	-	0	 0.100	 0.111
APC	HGNC:583	-	0	 0.164	 0.321
APC2	HGNC:24036	-	0	 0.112	 0.138
APCDD1	HGNC:15718	-	0	 0.093	 0.115
APCDD1L	HGNC:26892	-	0	 0.087	 0.097
APCS	HGNC:584	-	0	 0.114	 0.143
APEH	HGNC:586	-	0	 0.098	 0.118
APELA	HGNC:48925	-	0	 0.086	 0.091
APEX1	HGNC:587	-	0	 0.124	 0.175
APEX2	HGNC:17889	-	0	 0.096	 0.121
APH1A	HGNC:29509	-	0	 0.125	 0.148
APH1B	HGNC:24080	-	0	 0.105	 0.107
API5	HGNC:594	-	0	 0.109	 0.126
APIP	HGNC:17581	-	0	 0.097	 0.122
APITD1	HGNC:23163	-	0	 0.095	 0.118
APLF	HGNC:28724	-	0	 0.088	 0.094
APLN	HGNC:16665	-	0	 0.098	 0.116
APLNR	HGNC:339	-	0	 0.115	 0.143
APLP1	HGNC:597	-	0	 0.118	 0.144
APLP2	HGNC:598	-	0	 0.130	 0.155
APMAP	HGNC:13238	-	0	 0.105	 0.128
APOA1	HGNC:600	-	0	 0.430	 0.219
APOA1BP	HGNC:18453	-	0	 0.094	 0.106
APOA2	HGNC:601	-	0	 0.220	 0.157
APOA4	HGNC:602	-	0	 0.109	 0.120
APOA5	HGNC:17288	-	0	 0.151	 0.157
APOB	HGNC:603	-	1	 0.458	 1.616
APOBEC1	HGNC:604	-	0	 0.112	 0.130
APOBEC2	HGNC:605	-	0	 0.098	 0.117
APOBEC3A	HGNC:17343	-	0	 0.103	 0.121
APOBEC3A_B	HGNC:44196	-	0	 0.083	 0.088
APOBEC3B	HGNC:17352	-	0	 0.106	 0.133
APOBEC3C	HGNC:17353	-	0	 0.097	 0.108
APOBEC3D	HGNC:17354	-	0	 0.086	 0.094
APOBEC3F	HGNC:17356	-	0	 0.103	 0.097
APOBEC3G	HGNC:17357	-	0	 0.126	 0.141
APOBEC3H	HGNC:24100	-	0	 0.082	 0.085
APOBEC4	HGNC:32152	-	0	 0.087	 0.094
APOBR	HGNC:24087	-	0	 0.108	 0.121
APOC1	HGNC:607	-	2	 0.454	 0.330
APOC2	HGNC:609	-	0	 0.370	 0.136
APOC3	HGNC:610	-	0	 0.187	 0.139
APOC4	HGNC:611	-	0	 0.100	 0.108
APOD	HGNC:612	-	0	 0.119	 0.152
APOE	HGNC:613	-	1	 0.577	 0.307
APOF	HGNC:615	-	0	 0.102	 0.101
APOH	HGNC:616	-	0	 0.105	 0.139
APOL1	HGNC:618	-	0	 0.116	 0.119
APOL2	HGNC:619	-	0	 0.104	 0.121
APOL3	HGNC:14868	-	0	 0.119	 0.127
APOL4	HGNC:14867	-	0	 0.087	 0.090
APOL5	HGNC:14869	-	0	 0.087	 0.091
APOL6	HGNC:14870	-	0	 0.103	 0.111
APOLD1	HGNC:25268	-	0	 0.103	 0.129
APOM	HGNC:13916	-	0	 0.107	 0.137
APOO	HGNC:28727	-	0	 0.099	 0.113
APOOL	HGNC:24009	-	0	 0.096	 0.117
APOPT1	HGNC:20492	-	0	 0.094	 0.111
APP	HGNC:620	-	0	 0.321	 0.360
APPBP2	HGNC:622	-	0	 0.117	 0.180
APPL1	HGNC:24035	-	0	 0.121	 0.168
APPL2	HGNC:18242	-	0	 0.114	 0.147
APRT	HGNC:626	-	0	 0.109	 0.143
APTX	HGNC:15984	-	0	 0.106	 0.122
AQP1	HGNC:633	-	0	 0.125	 0.167
AQP10	HGNC:16029	-	0	 0.085	 0.088
AQP11	HGNC:19940	-	0	 0.094	 0.104
AQP12A	HGNC:19941	-	0	 0.086	 0.093
AQP12B	HGNC:6096	-	0	 0.082	 0.085
AQP2	HGNC:634	-	0	 0.106	 0.133
AQP3	HGNC:636	-	0	 0.138	 0.191
AQP4	HGNC:637	-	0	 0.114	 0.160
AQP5	HGNC:638	-	0	 0.112	 0.129
AQP6	HGNC:639	-	0	 0.101	 0.117
AQP7	HGNC:640	-	0	 0.107	 0.137
AQP8	HGNC:642	-	0	 0.106	 0.138
AQP9	HGNC:643	-	0	 0.137	 0.179
AQR	HGNC:29513	-	0	 0.098	 0.124
AR	HGNC:644	-	0	 0.168	 0.225
ARAF	HGNC:646	-	0	 0.121	 0.139
ARAP1	HGNC:16925	+ HC-P	0	 0.247	 0.155
ARAP2	HGNC:16924	-	0	 0.127	 0.217
ARAP3	HGNC:24097	-	0	 0.118	 0.251
ARC	HGNC:648	-	0	 0.104	 0.128
ARCN1	HGNC:649	-	0	 0.113	 0.139
AREG	HGNC:651	-	0	 0.127	 0.144
AREGB	HGNC:34509	-	0	 0.088	 0.095
AREL1	HGNC:20363	-	0	 0.099	 0.117
ARF1	HGNC:652	-	0	 0.120	 0.238
ARF3	HGNC:654	-	0	 0.116	 0.155
ARF4	HGNC:655	-	0	 0.112	 0.169
ARF5	HGNC:658	± HC-S	0	 0.104	 0.137
ARF6	HGNC:659	-	0	 0.141	 0.397
ARFGAP1	HGNC:15852	-	0	 0.106	 0.133
ARFGAP2	HGNC:13504	-	0	 0.107	 0.137
ARFGAP3	HGNC:661	-	0	 0.118	 0.165
ARFGEF1	HGNC:15772	-	0	 0.112	 0.150
ARFGEF2	HGNC:15853	-	0	 0.110	 0.126
ARFIP1	HGNC:21496	-	0	 0.107	 0.145
ARFIP2	HGNC:17160	-	0	 0.117	 0.191
ARFRP1	HGNC:662	-	0	 0.099	 0.115
ARG1	HGNC:663	-	0	 0.108	 0.130
ARG2	HGNC:664	-	0	 0.113	 0.133
ARGFX	HGNC:30146	-	0	 0.082	 0.085
ARGLU1	HGNC:25482	-	0	 0.107	 0.137
ARHGAP1	HGNC:673	-	0	 0.118	 0.202
ARHGAP10	HGNC:26099	-	0	 0.102	 0.139
ARHGAP11A	HGNC:15783	-	0	 0.101	 0.138
ARHGAP11B	HGNC:15782	-	0	 0.084	 0.096
ARHGAP12	HGNC:16348	-	0	 0.107	 0.153
ARHGAP15	HGNC:21030	-	0	 0.119	 0.154
ARHGAP17	HGNC:18239	-	0	 0.101	 0.119
ARHGAP18	HGNC:21035	-	0	 0.105	 0.142
ARHGAP19	HGNC:23724	-	0	 0.098	 0.128
ARHGAP20	HGNC:18357	-	0	 0.103	 0.126
ARHGAP21	HGNC:23725	-	0	 0.112	 0.140
ARHGAP22	HGNC:30320	-	0	 0.109	 0.136
ARHGAP23	HGNC:29293	-	0	 0.092	 0.110
ARHGAP24	HGNC:25361	-	0	 0.111	 0.186
ARHGAP25	HGNC:28951	-	0	 0.119	 0.154
ARHGAP26	HGNC:17073	-	0	 0.116	 0.179
ARHGAP27	HGNC:31813	-	0	 0.107	 0.165
ARHGAP28	HGNC:25509	-	0	 0.096	 0.132
ARHGAP29	HGNC:30207	-	0	 0.115	 0.196
ARHGAP30	HGNC:27414	-	0	 0.103	 0.129
ARHGAP31	HGNC:29216	-	1	 0.409	 0.274
ARHGAP32	HGNC:17399	-	0	 0.104	 0.131
ARHGAP33	HGNC:23085	-	0	 0.094	 0.107
ARHGAP35	HGNC:4591	-	0	 0.120	 0.200
ARHGAP36	HGNC:26388	-	0	 0.095	 0.127
ARHGAP39	HGNC:29351	-	0	 0.091	 0.112
ARHGAP4	HGNC:674	-	0	 0.125	 0.206
ARHGAP40	HGNC:16226	-	0	 0.084	 0.096
ARHGAP42	HGNC:26545	-	1	 0.237	 0.228
ARHGAP44	HGNC:29096	-	0	 0.100	 0.123
ARHGAP5	HGNC:675	-	0	 0.138	 0.388
ARHGAP6	HGNC:676	-	0	 0.111	 0.162
ARHGAP8	HGNC:677	-	0	 0.097	 0.126
ARHGAP9	HGNC:14130	-	0	 0.100	 0.106
ARHGDIA	HGNC:678	-	0	 0.130	 0.226
ARHGDIB	HGNC:679	-	0	 0.166	 0.246
ARHGDIG	HGNC:680	-	0	 0.108	 0.151
ARHGEF1	HGNC:681	-	0	 0.125	 0.154
ARHGEF10	HGNC:14103	-	0	 0.106	 0.123
ARHGEF10L	HGNC:25540	-	0	 0.116	 0.180
ARHGEF11	HGNC:14580	-	0	 0.126	 0.196
ARHGEF12	HGNC:14193	-	0	 0.127	 0.180
ARHGEF15	HGNC:15590	-	0	 0.099	 0.112
ARHGEF16	HGNC:15515	-	0	 0.102	 0.119
ARHGEF17	HGNC:21726	-	0	 0.108	 0.154
ARHGEF18	HGNC:17090	-	0	 0.117	 0.145
ARHGEF19	HGNC:26604	-	0	 0.091	 0.100
ARHGEF2	HGNC:682	-	0	 0.143	 0.237
ARHGEF25	HGNC:30275	-	0	 0.101	 0.129
ARHGEF26	HGNC:24490	-	0	 0.091	 0.113
ARHGEF28	HGNC:30322	-	0	 0.095	 0.117
ARHGEF3	HGNC:683	-	0	 0.127	 0.169
ARHGEF33	HGNC:37252	-	0	 0.083	 0.085
ARHGEF35	HGNC:33846	-	0	 0.083	 0.088
ARHGEF37	HGNC:34430	-	0	 0.090	 0.104
ARHGEF38	HGNC:25968	-	0	 0.091	 0.100
ARHGEF39	HGNC:25909	-	0	 0.091	 0.099
ARHGEF4	HGNC:684	-	0	 0.117	 0.150
ARHGEF40	HGNC:25516	-	0	 0.103	 0.128
ARHGEF5	HGNC:13209	-	1	 0.199	 0.279
ARHGEF6	HGNC:685	-	0	 0.135	 0.151
ARHGEF7	HGNC:15607	-	0	 0.120	 0.152
ARHGEF9	HGNC:14561	-	0	 0.102	 0.119
ARID1A	HGNC:11110	-	0	 0.135	 0.242
ARID1B	HGNC:18040	-	0	 0.101	 0.128
ARID2	HGNC:18037	-	0	 0.096	 0.116
ARID3A	HGNC:3031	-	0	 0.103	 0.117
ARID3B	HGNC:14350	-	0	 0.106	 0.138
ARID3C	HGNC:21209	-	0	 0.085	 0.092
ARID4A	HGNC:9885	-	0	 0.123	 0.179
ARID4B	HGNC:15550	-	0	 0.114	 0.137
ARID5A	HGNC:17361	-	0	 0.122	 0.166
ARID5B	HGNC:17362	-	3	 2.447	 0.914
ARIH1	HGNC:689	-	0	 0.121	 0.152
ARIH2	HGNC:690	-	0	 0.122	 0.184
ARIH2OS	HGNC:34425	-	0	 0.084	 0.088
ARL1	HGNC:692	-	0	 0.102	 0.129
ARL10	HGNC:22042	-	0	 0.089	 0.099
ARL11	HGNC:24046	-	0	 0.088	 0.096
ARL13A	HGNC:31709	-	0	 0.089	 0.098
ARL13B	HGNC:25419	-	0	 0.090	 0.096
ARL14	HGNC:22974	-	0	 0.091	 0.099
ARL14EP	HGNC:26798	-	0	 0.095	 0.115
ARL14EPL	HGNC:44201	-	0	 0.082	 0.085
ARL15	HGNC:25945	-	0	 0.095	 0.109
ARL16	HGNC:27902	-	0	 0.090	 0.104
ARL17A	HGNC:24096	-	0	 0.090	 0.096
ARL17B	HGNC:32387	-	0	 0.083	 0.088
ARL2	HGNC:693	-	0	 0.106	 0.137
ARL2BP	HGNC:17146	-	0	 0.106	 0.134
ARL3	HGNC:694	-	0	 0.110	 0.155
ARL4A	HGNC:695	-	0	 0.128	 0.183
