gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
UBE2NL	HGNC:31710	-	0	 0.097	 0.109
UBE2O	HGNC:29554	-	0	 0.112	 0.123
UBE2Q1	HGNC:15698	-	0	 0.108	 0.115
UBE2Q2	HGNC:19248	-	0	 0.107	 0.120
UBE2Q2L	HGNC:44656	-	0	 0.084	 0.084
UBE2QL1	HGNC:37269	-	0	 0.093	 0.101
UBE2R2	HGNC:19907	-	0	 0.118	 0.149
UBE2S	HGNC:17895	-	0	 0.120	 0.130
UBE2T	HGNC:25009	± HC-S	0	 0.106	 0.127
UBE2U	HGNC:28559	-	0	 0.108	 0.106
UBE2V1	HGNC:12494	-	0	 0.113	 0.138
UBE2V2	HGNC:12495	-	0	 0.118	 0.134
UBE2W	HGNC:25616	-	0	 0.117	 0.145
UBE2Z	HGNC:25847	-	1	 0.218	 0.228
UBE3A	HGNC:12496	-	0	 0.139	 0.189
UBE3B	HGNC:13478	-	0	 0.099	 0.105
UBE3C	HGNC:16803	-	0	 0.122	 0.127
UBE3D	HGNC:21381	-	0	 0.088	 0.097
UBE4A	HGNC:12499	-	0	 0.119	 0.139
UBE4B	HGNC:12500	-	0	 0.120	 0.154
UBFD1	HGNC:30565	-	0	 0.098	 0.117
UBIAD1	HGNC:30791	-	0	 0.096	 0.112
UBL3	HGNC:12504	-	0	 0.122	 0.179
UBL4A	HGNC:12505	-	0	 0.122	 0.176
UBL4B	HGNC:32309	-	0	 0.087	 0.091
UBL5	HGNC:13736	-	0	 0.103	 0.116
UBL7	HGNC:28221	-	0	 0.098	 0.100
UBLCP1	HGNC:28110	-	0	 0.097	 0.107
UBN1	HGNC:12506	-	0	 0.117	 0.148
UBN2	HGNC:21931	-	0	 0.090	 0.102
UBOX5	HGNC:17777	-	0	 0.103	 0.110
UBP1	HGNC:12507	-	0	 0.109	 0.158
UBQLN1	HGNC:12508	-	0	 0.113	 0.133
UBQLN2	HGNC:12509	-	0	 0.103	 0.120
UBQLN3	HGNC:12510	-	0	 0.090	 0.103
UBQLN4	HGNC:1237	-	0	 0.107	 0.122
UBQLNL	HGNC:28294	-	0	 0.088	 0.094
UBR1	HGNC:16808	-	0	 0.110	 0.126
UBR2	HGNC:21289	-	0	 0.104	 0.115
UBR3	HGNC:30467	-	0	 0.104	 0.128
UBR4	HGNC:30313	-	0	 0.102	 0.109
UBR5	HGNC:16806	-	0	 0.132	 0.205
UBR7	HGNC:20344	-	0	 0.105	 0.118
UBTD1	HGNC:25683	-	0	 0.093	 0.096
UBTD2	HGNC:24463	-	0	 0.093	 0.105
UBTF	HGNC:12511	-	0	 0.117	 0.168
UBTFL1	HGNC:14533	-	0	 0.084	 0.084
UBXN1	HGNC:18402	-	0	 0.112	 0.133
UBXN10	HGNC:26354	-	0	 0.099	 0.121
UBXN11	HGNC:30600	-	0	 0.103	 0.131
UBXN2A	HGNC:27265	-	0	 0.095	 0.104
UBXN2B	HGNC:27035	-	0	 0.094	 0.099
UBXN4	HGNC:14860	-	0	 0.106	 0.135
UBXN6	HGNC:14928	-	0	 0.099	 0.118
UBXN7	HGNC:29119	-	0	 0.093	 0.107
UBXN8	HGNC:30307	-	0	 0.096	 0.118
UCHL1	HGNC:12513	-	0	 0.125	 0.148
UCHL3	HGNC:12515	-	0	 0.103	 0.127
UCHL5	HGNC:19678	-	0	 0.113	 0.200
UCK1	HGNC:14859	-	0	 0.097	 0.099
UCK2	HGNC:12562	-	0	 0.112	 0.129
UCKL1	HGNC:15938	-	0	 0.099	 0.113
UCMA	HGNC:25205	-	0	 0.085	 0.088
UCN	HGNC:12516	-	0	 0.104	 0.127
UCN2	HGNC:18414	-	0	 0.091	 0.113
UCN3	HGNC:17781	-	0	 0.087	 0.089
UCP1	HGNC:12517	-	0	 0.103	 0.124
UCP2	HGNC:12518	-	0	 0.123	 0.163
UCP3	HGNC:12519	-	0	 0.104	 0.155
UEVLD	HGNC:30866	-	0	 0.095	 0.097
UFC1	HGNC:26941	-	0	 0.098	 0.104
UFD1L	HGNC:12520	-	0	 0.109	 0.136
UFL1	HGNC:23039	-	0	 0.096	 0.114
UFM1	HGNC:20597	-	0	 0.104	 0.119
UFSP1	HGNC:33821	-	0	 0.085	 0.089
UFSP2	HGNC:25640	-	0	 0.099	 0.115
UGCG	HGNC:12524	-	0	 0.137	 0.182
UGDH	HGNC:12525	-	0	 0.118	 0.166
UGGT1	HGNC:15663	-	0	 0.107	 0.119
UGGT2	HGNC:15664	-	0	 0.102	 0.114
UGP2	HGNC:12527	-	0	 0.125	 0.157
UGT1A	HGNC:12529	-	0	 0.083	 0.086
UGT2A1	HGNC:12542	-	0	 0.090	 0.089
UGT2A3	HGNC:28528	-	0	 0.090	 0.091
UGT2B10	HGNC:12544	-	0	 0.101	 0.109
UGT2B11	HGNC:12545	-	0	 0.086	 0.088
UGT2B15	HGNC:12546	-	0	 0.098	 0.110
UGT2B17	HGNC:12547	-	0	 0.097	 0.092
UGT2B28	HGNC:13479	-	0	 0.093	 0.107
UGT2B4	HGNC:12553	-	0	 0.098	 0.100
UGT2B7	HGNC:12554	-	0	 0.096	 0.102
UGT3A1	HGNC:26625	-	0	 0.084	 0.088
UGT3A2	HGNC:27266	-	0	 0.086	 0.094
UGT8	HGNC:12555	-	0	 0.110	 0.117
UHMK1	HGNC:19683	-	0	 0.111	 0.149
UHRF1	HGNC:12556	-	0	 0.114	 0.176
UHRF1BP1	HGNC:21216	-	1	 0.293	 0.170
UHRF1BP1L	HGNC:29102	-	0	 0.100	 0.119
UHRF2	HGNC:12557	-	0	 0.110	 0.139
UIMC1	HGNC:30298	-	0	 0.105	 0.197
ULBP1	HGNC:14893	-	0	 0.108	 0.103
ULBP2	HGNC:14894	-	0	 0.106	 0.114
ULBP3	HGNC:14895	-	1	 1.110	 0.212
ULK1	HGNC:12558	-	0	 0.113	 0.153
ULK2	HGNC:13480	-	0	 0.107	 0.126
ULK3	HGNC:19703	-	0	 0.089	 0.089
ULK4	HGNC:15784	-	1	 0.787	14.109
UMOD	HGNC:12559	-	2	 0.339	 0.206
UMODL1	HGNC:12560	-	0	 0.086	 0.088
UMPS	HGNC:12563	-	0	 0.109	 0.123
UNC119	HGNC:12565	-	0	 0.118	 0.127
UNC119B	HGNC:16488	-	0	 0.098	 0.109
UNC13A	HGNC:23150	-	1	 0.287	 0.135
UNC13B	HGNC:12566	-	0	 0.113	 0.136
UNC13C	HGNC:23149	-	0	 0.090	 0.099
UNC13D	HGNC:23147	-	0	 0.097	 0.102
UNC45A	HGNC:30594	-	0	 0.097	 0.116
UNC45B	HGNC:14304	-	0	 0.087	 0.112
UNC50	HGNC:16046	-	0	 0.097	 0.113
UNC5A	HGNC:12567	-	0	 0.097	 0.118
UNC5B	HGNC:12568	-	0	 0.107	 0.179
UNC5C	HGNC:12569	-	0	 0.109	 0.154
UNC5CL	HGNC:21203	-	0	 0.089	 0.098
UNC5D	HGNC:18634	-	0	 0.099	 0.131
UNC79	HGNC:19966	-	0	 0.100	 0.115
UNC80	HGNC:26582	-	0	 0.088	 0.091
UNC93A	HGNC:12570	-	0	 0.088	 0.090
UNC93B1	HGNC:13481	-	0	 0.103	 0.116
UNCX	HGNC:33194	-	0	 0.089	 0.094
UNG	HGNC:12572	-	0	 0.119	 0.166
UNK	HGNC:29369	-	0	 0.090	 0.099
UNKL	HGNC:14184	-	0	 0.099	 0.108
UPB1	HGNC:16297	-	0	 0.115	 0.110
UPF1	HGNC:9962	-	0	 0.107	 0.137
UPF2	HGNC:17854	-	0	 0.114	 0.137
UPF3A	HGNC:20332	-	0	 0.098	 0.113
UPF3B	HGNC:20439	-	0	 0.099	 0.118
UPK1A	HGNC:12577	-	0	 0.101	 0.123
UPK1B	HGNC:12578	-	0	 0.095	 0.107
UPK2	HGNC:12579	-	0	 0.101	 0.116
UPK3A	HGNC:12580	-	0	 0.096	 0.105
UPK3B	HGNC:21444	-	0	 0.092	 0.106
UPK3BL	HGNC:37278	-	0	 0.085	 0.090
UPP1	HGNC:12576	-	0	 0.136	 0.172
UPP2	HGNC:23061	-	0	 0.100	 0.100
UPRT	HGNC:28334	-	0	 0.088	 0.092
UQCC1	HGNC:15891	-	0	 0.091	 0.107
UQCC2	HGNC:21237	-	0	 0.094	 0.106
UQCR10	HGNC:30863	-	0	 0.104	 0.126
UQCR11	HGNC:30862	-	0	 0.104	 0.131
UQCRB	HGNC:12582	-	0	 0.109	 0.137
UQCRC1	HGNC:12585	-	0	 0.113	 0.159
UQCRC2	HGNC:12586	-	0	 0.113	 0.147
UQCRFS1	HGNC:12587	-	0	 0.105	 0.129
UQCRH	HGNC:12590	-	0	 0.104	 0.150
UQCRQ	HGNC:29594	-	0	 0.102	 0.127
URAD	HGNC:17785	-	0	 0.085	 0.089
URB1	HGNC:17344	-	0	 0.093	 0.096
URB2	HGNC:28967	-	0	 0.096	 0.110
URGCP	HGNC:30890	-	0	 0.093	 0.106
URI1	HGNC:13236	-	0	 0.113	 0.169
URM1	HGNC:28378	-	0	 0.100	 0.110
UROC1	HGNC:26444	-	0	 0.090	 0.092
UROD	HGNC:12591	-	0	 0.101	 0.114
UROS	HGNC:12592	-	0	 0.102	 0.134
USB1	HGNC:25792	-	0	 0.100	 0.119
USE1	HGNC:30882	-	0	 0.106	 0.127
USF1	HGNC:12593	-	0	 0.104	 0.153
USF2	HGNC:12594	-	0	 0.107	 0.121
USH1C	HGNC:12597	-	0	 0.100	 0.116
USH1G	HGNC:16356	-	0	 0.091	 0.099
USH2A	HGNC:12601	-	0	 0.103	 0.118
USHBP1	HGNC:24058	-	0	 0.093	 0.115
USMG5	HGNC:30889	-	0	 0.096	 0.106
USO1	HGNC:30904	-	0	 0.108	 0.122
USP1	HGNC:12607	-	0	 0.112	 0.139
USP10	HGNC:12608	-	0	 0.102	 0.129
USP11	HGNC:12609	-	0	 0.107	 0.117
USP12	HGNC:20485	-	1	 0.349	 0.251
USP13	HGNC:12611	-	0	 0.105	 0.128
USP14	HGNC:12612	-	0	 0.104	 0.128
USP15	HGNC:12613	-	0	 0.118	 0.157
USP16	HGNC:12614	-	0	 0.102	 0.110
USP17L10	HGNC:44438	-	0	 0.082	 0.084
USP17L11	HGNC:44439	-	0	 0.082	 0.084
USP17L12	HGNC:44440	-	0	 0.082	 0.084
USP17L13	HGNC:44441	-	0	 0.082	 0.084
USP17L15	HGNC:44443	-	0	 0.082	 0.084
USP17L17	HGNC:44445	-	0	 0.082	 0.084
USP17L18	HGNC:44446	-	0	 0.082	 0.084
USP17L19	HGNC:44447	-	0	 0.082	 0.084
USP17L2	HGNC:34434	-	0	 0.086	 0.094
USP17L20	HGNC:44448	-	0	 0.082	 0.084
USP17L21	HGNC:44449	-	0	 0.082	 0.084
USP17L22	HGNC:44450	-	0	 0.082	 0.084
USP17L23	HGNC:44451	-	0	 0.082	 0.084
USP17L24	HGNC:44453	-	0	 0.082	 0.084
USP17L25	HGNC:44452	-	0	 0.082	 0.084
USP17L26	HGNC:44454	-	0	 0.082	 0.084
USP17L27	HGNC:44455	-	0	 0.082	 0.084
USP17L28	HGNC:44456	-	0	 0.082	 0.084
USP17L29	HGNC:44457	-	0	 0.082	 0.084
USP17L30	HGNC:44458	-	0	 0.082	 0.084
USP17L5	HGNC:37177	-	0	 0.082	 0.084
USP17L7	HGNC:37180	-	0	 0.082	 0.084
USP17L8	HGNC:37181	-	0	 0.082	 0.084
USP18	HGNC:12616	-	0	 0.138	 0.136
USP19	HGNC:12617	-	0	 0.099	 0.111
USP2	HGNC:12618	-	0	 0.114	 0.135
USP20	HGNC:12619	-	0	 0.097	 0.102
USP21	HGNC:12620	-	0	 0.104	 0.120
USP22	HGNC:12621	-	0	 0.098	 0.110
USP24	HGNC:12623	-	0	 0.099	 0.120
USP25	HGNC:12624	-	0	 0.118	 0.173
USP26	HGNC:13485	-	0	 0.087	 0.088
USP27X	HGNC:13486	-	0	 0.094	 0.099
USP28	HGNC:12625	-	0	 0.096	 0.112
USP29	HGNC:18563	-	0	 0.090	 0.090
USP3	HGNC:12626	-	0	 0.113	 0.152
USP30	HGNC:20065	-	0	 0.092	 0.098
USP31	HGNC:20060	-	0	 0.090	 0.096
USP32	HGNC:19143	-	0	 0.103	 0.123
USP33	HGNC:20059	-	0	 0.107	 0.131
USP34	HGNC:20066	-	0	 0.113	 0.138
USP35	HGNC:20061	-	0	 0.088	 0.089
USP36	HGNC:20062	-	0	 0.108	 0.126
USP37	HGNC:20063	-	0	 0.098	 0.118
USP38	HGNC:20067	-	0	 0.095	 0.100
USP39	HGNC:20071	-	0	 0.100	 0.115
USP4	HGNC:12627	-	0	 0.111	 0.156
USP40	HGNC:20069	-	0	 0.089	 0.097
USP41	HGNC:20070	-	0	 0.084	 0.087
USP42	HGNC:20068	-	0	 0.099	 0.124
USP43	HGNC:20072	-	0	 0.088	 0.090
USP44	HGNC:20064	± HC-S	0	 0.095	 0.108
USP45	HGNC:20080	-	0	 0.089	 0.103
USP46	HGNC:20075	-	0	 0.101	 0.120
USP47	HGNC:20076	-	0	 0.112	 0.139
USP48	HGNC:18533	-	0	 0.102	 0.127
USP49	HGNC:20078	-	0	 0.091	 0.105
USP5	HGNC:12628	-	0	 0.109	 0.129
USP50	HGNC:20079	-	0	 0.086	 0.089
USP51	HGNC:23086	-	0	 0.088	 0.097
USP53	HGNC:29255	-	0	 0.099	 0.107
USP54	HGNC:23513	-	0	 0.093	 0.105
USP6	HGNC:12629	-	0	 0.115	 0.137
USP6NL	HGNC:16858	-	0	 0.102	 0.143
USP7	HGNC:12630	-	0	 0.122	 0.167
USP8	HGNC:12631	-	0	 0.111	 0.187
USP9X	HGNC:12632	-	0	 0.125	 0.163
USP9Y	HGNC:12633	-	0	 0.097	 0.107
USPL1	HGNC:20294	-	0	 0.099	 0.121
UST	HGNC:17223	± HC-S	0	 0.116	 0.188
UTF1	HGNC:12634	-	0	 0.098	 0.118
UTP11L	HGNC:24329	-	0	 0.108	 0.127
UTP14A	HGNC:10665	-	0	 0.101	 0.119
UTP14C	HGNC:20321	-	0	 0.092	 0.099
UTP15	HGNC:25758	-	0	 0.092	 0.105
UTP18	HGNC:24274	-	0	 0.104	 0.134
UTP20	HGNC:17897	-	0	 0.101	 0.132
UTP23	HGNC:28224	-	0	 0.093	 0.104
UTP3	HGNC:24477	-	0	 0.106	 0.145
UTP6	HGNC:18279	-	0	 0.095	 0.100
UTRN	HGNC:12635	-	0	 0.118	 0.167
UTS2	HGNC:12636	-	0	 0.107	 0.135
UTS2B	HGNC:30894	-	0	 0.088	 0.087
UTS2R	HGNC:4468	-	0	 0.097	 0.101
UTY	HGNC:12638	-	0	 0.103	 0.129
UVRAG	HGNC:12640	-	0	 0.109	 0.136
UVSSA	HGNC:29304	-	0	 0.092	 0.110
UXS1	HGNC:17729	-	0	 0.103	 0.121
UXT	HGNC:12641	-	0	 0.108	 0.130
VAC14	HGNC:25507	-	0	 0.097	 0.109
VAMP1	HGNC:12642	-	0	 0.119	 0.151
VAMP2	HGNC:12643	-	0	 0.130	 0.151
VAMP3	HGNC:12644	-	1	 0.387	 0.368
VAMP4	HGNC:12645	-	0	 0.110	 0.119
VAMP5	HGNC:12646	-	0	 0.124	 0.159
VAMP7	HGNC:11486	-	0	 0.105	 0.114
VAMP8	HGNC:12647	-	0	 0.125	 0.136
VANGL1	HGNC:15512	-	0	 0.112	 0.148
VANGL2	HGNC:15511	-	0	 0.105	 0.140
VAPA	HGNC:12648	-	0	 0.122	 0.160
VAPB	HGNC:12649	-	0	 0.115	 0.139
VARS	HGNC:12651	-	0	 0.100	 0.110
VARS2	HGNC:21642	-	0	 0.090	 0.102
VASH1	HGNC:19964	-	0	 0.104	 0.127
VASH2	HGNC:25723	-	0	 0.094	 0.116
VASN	HGNC:18517	-	0	 0.102	 0.127
VASP	HGNC:12652	-	0	 0.125	 0.154
VAT1	HGNC:16919	-	0	 0.119	 0.163
VAT1L	HGNC:29315	-	0	 0.095	 0.108
VAV1	HGNC:12657	-	0	 0.175	 0.154
VAV2	HGNC:12658	-	0	 0.127	 0.139
VAV3	HGNC:12659	-	1	 0.929	 0.327
VAX1	HGNC:12660	-	0	 0.096	 0.114
VAX2	HGNC:12661	-	0	 0.095	 0.108
VBP1	HGNC:12662	-	0	 0.101	 0.118
VCAM1	HGNC:12663	-	0	 0.214	 0.279
VCAN	HGNC:2464	-	0	 0.183	 0.245
VCL	HGNC:12665	-	0	 0.152	 0.250
VCP	HGNC:12666	-	0	 0.142	 0.191
VCPIP1	HGNC:30897	-	0	 0.105	 0.116
VCPKMT	HGNC:20352	-	0	 0.102	 0.115
VCX	HGNC:12667	-	0	 0.087	 0.102
VCX2	HGNC:18158	-	0	 0.086	 0.093
VCX3A	HGNC:18159	-	0	 0.086	 0.093
VCX3B	HGNC:31838	-	0	 0.084	 0.094
VCY	HGNC:12668	-	0	 0.084	 0.088
VCY1B	HGNC:31751	-	0	 0.083	 0.086
VDAC1	HGNC:12669	-	0	 0.129	 0.156
VDAC2	HGNC:12672	-	0	 0.113	 0.142
VDAC3	HGNC:12674	-	0	 0.110	 0.144
VDR	HGNC:12679	-	0	 0.162	 0.332
VEGFA	HGNC:12680	-	1	 0.357	 0.587
VEGFB	HGNC:12681	-	0	 0.157	 0.141
VEGFC	HGNC:12682	-	0	 0.135	 0.157
VENTX	HGNC:13639	-	0	 0.091	 0.107
VEPH1	HGNC:25735	-	0	 0.088	 0.098
VEZF1	HGNC:12949	-	0	 0.122	 0.186
VEZT	HGNC:18258	-	1	 0.199	 0.734
VGF	HGNC:12684	-	0	 0.101	 0.134
VGLL1	HGNC:20985	-	0	 0.097	 0.111
VGLL2	HGNC:20232	-	0	 0.089	 0.091
VGLL3	HGNC:24327	-	0	 0.100	 0.126
VGLL4	HGNC:28966	-	0	 0.111	 0.152
VHL	HGNC:12687	-	0	 0.149	 0.203
VHLL	HGNC:30666	-	0	 0.084	 0.088
VIL1	HGNC:12690	-	0	 0.101	 0.125
VILL	HGNC:30906	-	0	 0.100	 0.112
VIM	HGNC:12692	-	0	 0.166	 0.198
VIMP	HGNC:30396	-	0	 0.112	 0.142
VIP	HGNC:12693	-	0	 0.111	 0.161
VIPAS39	HGNC:20347	-	0	 0.091	 0.110
VIPR1	HGNC:12694	-	0	 0.134	 0.185
VIPR2	HGNC:12695	-	1	 0.758	 0.170
VIT	HGNC:12697	-	0	 0.095	 0.110
VKORC1	HGNC:23663	-	0	 0.109	 0.124
VKORC1L1	HGNC:21492	-	0	 0.096	 0.122
VLDLR	HGNC:12698	-	0	 0.147	 0.186
VMA21	HGNC:22082	-	0	 0.093	 0.109
VMAC	HGNC:33803	-	0	 0.084	 0.092
VMO1	HGNC:30387	-	0	 0.087	 0.089
VMP1	HGNC:29559	-	0	 0.103	 0.119
VN1R1	HGNC:13548	-	0	 0.086	 0.090
VN1R2	HGNC:19872	-	0	 0.084	 0.092
VN1R3	HGNC:19867	-	0	 0.091	 0.101
VN1R4	HGNC:19871	-	0	 0.084	 0.091
VN1R5	HGNC:19870	-	0	 0.086	 0.092
VNN1	HGNC:12705	-	0	 0.112	 0.143
VNN2	HGNC:12706	-	0	 0.114	 0.131
VNN3	HGNC:16431	-	0	 0.095	 0.112
VOPP1	HGNC:34518	-	0	 0.122	 0.148
VPRBP	HGNC:30911	-	0	 0.106	 0.123
VPREB1	HGNC:12709	-	0	 0.097	 0.109
VPREB3	HGNC:12710	-	0	 0.106	 0.121
VPS11	HGNC:14583	-	0	 0.111	 0.140
VPS13A	HGNC:1908	-	0	 0.098	 0.118
VPS13B	HGNC:2183	-	0	 0.099	 0.142
VPS13C	HGNC:23594	-	0	 0.098	 0.115
VPS13D	HGNC:23595	-	0	 0.098	 0.128
VPS16	HGNC:14584	-	0	 0.095	 0.105
VPS18	HGNC:15972	-	0	 0.092	 0.101
VPS25	HGNC:28122	-	0	 0.098	 0.119
VPS26A	HGNC:12711	-	0	 0.103	 0.128
VPS26B	HGNC:28119	-	0	 0.100	 0.122
VPS28	HGNC:18178	-	0	 0.103	 0.123
VPS29	HGNC:14340	-	0	 0.093	 0.104
VPS33A	HGNC:18179	-	0	 0.091	 0.104
VPS33B	HGNC:12712	-	0	 0.094	 0.108
VPS35	HGNC:13487	-	0	 0.109	 0.126
VPS36	HGNC:20312	-	0	 0.103	 0.134
VPS37A	HGNC:24928	-	0	 0.100	 0.145
VPS37B	HGNC:25754	-	0	 0.116	 0.157
VPS37C	HGNC:26097	-	0	 0.106	 0.148
VPS37D	HGNC:18287	-	0	 0.091	 0.112
VPS39	HGNC:20593	-	0	 0.102	 0.120
VPS41	HGNC:12713	-	0	 0.100	 0.113
VPS45	HGNC:14579	-	0	 0.113	 0.165
VPS4A	HGNC:13488	-	0	 0.104	 0.125
VPS4B	HGNC:10895	-	0	 0.112	 0.154
VPS51	HGNC:1172	-	0	 0.106	 0.113
VPS52	HGNC:10518	-	0	 0.107	 0.113
VPS53	HGNC:25608	-	1	 0.167	 0.627
VPS54	HGNC:18652	-	0	 0.105	 0.127
VPS72	HGNC:11644	-	0	 0.111	 0.152
VPS8	HGNC:29122	-	0	 0.097	 0.111
VPS9D1	HGNC:13526	-	0	 0.099	 0.132
VRK1	HGNC:12718	-	0	 0.111	 0.144
VRK2	HGNC:12719	-	0	 0.112	 0.137
VRK3	HGNC:18996	-	0	 0.097	 0.110
VRTN	HGNC:20223	-	0	 0.090	 0.086
VSIG1	HGNC:28675	-	0	 0.091	 0.093
VSIG10	HGNC:26078	-	0	 0.094	 0.107
VSIG10L	HGNC:27111	-	0	 0.088	 0.098
VSIG2	HGNC:17149	-	0	 0.095	 0.107
VSIG4	HGNC:17032	-	0	 0.111	 0.124
VSIG8	HGNC:32063	-	0	 0.084	 0.089
VSNL1	HGNC:12722	-	0	 0.111	 0.131
VSTM1	HGNC:29455	-	0	 0.086	 0.089
VSTM2A	HGNC:28499	-	0	 0.091	 0.095
VSTM2B	HGNC:33595	-	0	 0.087	 0.093
VSTM2L	HGNC:16096	-	0	 0.092	 0.101
VSTM4	HGNC:26470	-	0	 0.093	 0.109
VSTM5	HGNC:34443	-	0	 0.084	 0.088
VSX1	HGNC:12723	-	0	 0.095	 0.112
VSX2	HGNC:1975	-	0	 0.094	 0.105
VTA1	HGNC:20954	-	0	 0.099	 0.124
VTCN1	HGNC:28873	-	0	 0.096	 0.118
VTI1A	HGNC:17792	-	1	 0.219	 0.802
VTI1B	HGNC:17793	-	0	 0.105	 0.122
VTN	HGNC:12724	-	0	 0.133	 0.140
VWA1	HGNC:30910	-	0	 0.101	 0.115
VWA2	HGNC:24709	-	0	 0.088	 0.097
VWA3A	HGNC:27088	-	0	 0.087	 0.096
VWA3B	HGNC:28385	-	0	 0.089	 0.103
VWA5A	HGNC:6658	-	0	 0.107	 0.123
VWA5B1	HGNC:26538	-	0	 0.084	 0.090
VWA5B2	HGNC:25144	-	0	 0.084	 0.087
VWA7	HGNC:13939	-	0	 0.089	 0.093
VWA8	HGNC:29071	-	0	 0.091	 0.099
VWA9	HGNC:25372	-	0	 0.088	 0.089
VWC2	HGNC:30200	-	0	 0.095	 0.099
VWC2L	HGNC:37203	-	0	 0.084	 0.092
VWCE	HGNC:26487	-	0	 0.089	 0.091
VWDE	HGNC:21897	-	0	 0.084	 0.087
VWF	HGNC:12726	-	0	 0.138	 0.171
WAC	HGNC:17327	-	0	 0.104	 0.131
WAPAL	HGNC:23293	-	0	 0.103	 0.125
WARS	HGNC:12729	-	0	 0.135	 0.155
WARS2	HGNC:12730	-	0	 0.091	 0.101
WAS	HGNC:12731	-	0	 0.144	 0.173
WASF1	HGNC:12732	-	0	 0.126	 0.165
WASF2	HGNC:12733	-	0	 0.124	 0.185
WASF3	HGNC:12734	-	0	 0.109	 0.141
WASH1	HGNC:24361	-	0	 0.086	 0.091
WASL	HGNC:12735	-	0	 0.123	 0.175
WBP1	HGNC:12737	-	0	 0.094	 0.113
WBP11	HGNC:16461	-	0	 0.105	 0.134
WBP1L	HGNC:23510	-	0	 0.106	 0.127
WBP2	HGNC:12738	-	0	 0.108	 0.124
WBP2NL	HGNC:28389	-	0	 0.093	 0.107
WBP4	HGNC:12739	-	0	 0.104	 0.136
WBP5	HGNC:30084	-	0	 0.104	 0.122
WBSCR16	HGNC:14948	-	0	 0.093	 0.106
WBSCR17	HGNC:16347	-	0	 0.093	 0.096
WBSCR22	HGNC:16405	-	0	 0.105	 0.106
WBSCR27	HGNC:19068	-	0	 0.092	 0.107
WBSCR28	HGNC:23018	-	0	 0.085	 0.089
WDFY1	HGNC:20451	-	0	 0.099	 0.111
WDFY2	HGNC:20482	-	0	 0.094	 0.110
WDFY3	HGNC:20751	-	0	 0.111	 0.146
WDFY4	HGNC:29323	-	1	 0.291	 0.172
WDHD1	HGNC:23170	-	0	 0.102	 0.124
WDPCP	HGNC:28027	-	0	 0.093	 0.106
WDR1	HGNC:12754	-	0	 0.116	 0.146
WDR11	HGNC:13831	-	0	 0.099	 0.115
WDR12	HGNC:14098	-	1	 2.103	 0.138
WDR13	HGNC:14352	-	0	 0.098	 0.107
WDR16	HGNC:16053	-	0	 0.087	 0.093
WDR17	HGNC:16661	-	0	 0.091	 0.096
WDR18	HGNC:17956	-	0	 0.092	 0.108
WDR19	HGNC:18340	-	0	 0.102	 0.122
WDR20	HGNC:19667	-	0	 0.096	 0.113
WDR24	HGNC:20852	-	0	 0.085	 0.090
WDR25	HGNC:21064	-	0	 0.091	 0.100
WDR26	HGNC:21208	-	0	 0.109	 0.145
WDR27	HGNC:21248	-	0	 0.086	 0.092
WDR3	HGNC:12755	-	0	 0.095	 0.109
WDR31	HGNC:21421	-	0	 0.089	 0.097
WDR33	HGNC:25651	-	0	 0.103	 0.128
WDR34	HGNC:28296	-	0	 0.096	 0.148
WDR35	HGNC:29250	-	0	 0.091	 0.106
WDR36	HGNC:30696	-	0	 0.095	 0.120
WDR37	HGNC:31406	-	0	 0.103	 0.127
WDR38	HGNC:23745	-	0	 0.085	 0.090
WDR4	HGNC:12756	-	0	 0.094	 0.112
WDR41	HGNC:25601	-	0	 0.092	 0.095
WDR43	HGNC:28945	-	0	 0.103	 0.122
WDR44	HGNC:30512	-	0	 0.096	 0.124
WDR45	HGNC:28912	-	0	 0.104	 0.136
WDR45B	HGNC:25072	-	0	 0.097	 0.117
WDR46	HGNC:13923	-	0	 0.100	 0.108
WDR47	HGNC:29141	-	0	 0.102	 0.125
WDR48	HGNC:30914	-	0	 0.100	 0.112
WDR49	HGNC:26587	-	0	 0.086	 0.092
WDR5	HGNC:12757	-	0	 0.096	 0.109
WDR52	HGNC:25631	-	0	 0.089	 0.093
WDR53	HGNC:28786	-	0	 0.087	 0.093
WDR54	HGNC:25770	-	0	 0.095	 0.109
WDR55	HGNC:25971	-	0	 0.091	 0.102
WDR59	HGNC:25706	-	0	 0.091	 0.096
WDR5B	HGNC:17826	-	0	 0.087	 0.091
WDR6	HGNC:12758	-	0	 0.102	 0.128
WDR60	HGNC:21862	-	0	 0.094	 0.110
WDR61	HGNC:30300	-	0	 0.106	 0.124
WDR62	HGNC:24502	-	0	 0.098	 0.176
WDR63	HGNC:30711	-	0	 0.095	 0.107
WDR64	HGNC:26570	-	0	 0.088	 0.093
WDR65	HGNC:26485	-	0	 0.088	 0.090
WDR66	HGNC:28506	-	0	 0.091	 0.097
WDR7	HGNC:13490	-	0	 0.103	 0.131
WDR70	HGNC:25495	-	0	 0.090	 0.095
WDR72	HGNC:26790	-	0	 0.088	 0.100
WDR73	HGNC:25928	-	0	 0.094	 0.106
WDR74	HGNC:25529	-	0	 0.093	 0.111
WDR75	HGNC:25725	-	0	 0.098	 0.106
WDR76	HGNC:25773	-	0	 0.097	 0.112
WDR77	HGNC:29652	-	0	 0.106	 0.129
